qId,qTextArr,qSpan,qText,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts
Q141,"['She will talk to him all she can; but he doesn t like her to talk\nto him,', 'She s going to try to get\nEugenio to talk to him. But he isn t afraid of Eugenio. Eugenio s a\nsplendid courier, but he can t make much impression on Randolph! I don t\nbelieve he ll go to bed before eleven.']","[[33121, 33194], [33231, 33436]]","She will talk to him all she can; but he doesn t like her to talk
to him, She s going to try to get
Eugenio to talk to him. But he isn t afraid of Eugenio. Eugenio s a
splendid courier, but he can t make much impression on Randolph! I don t
believe he ll go to bed before eleven.",Daisy Miller,['Winterbourne'],Explicit,said Miss Daisy,"[['She', 'him', 'she', 'he', 'her', 'him'], ['She', 'Eugenio', 'him', 'he', 'Eugenio', 'Eugenio', 'he', 'Randolph', 'he']]","[[[33121, 33124], [33138, 33141], [33146, 33149], [33159, 33161], [33175, 33178], [33190, 33193]], [[33231, 33234], [33257, 33264], [33276, 33279], [33285, 33287], [33304, 33311], [33313, 33320], [33347, 33349], [33380, 33388], [33406, 33408]]]","[[['Mrs. Miller'], ['Randolph'], ['Mrs. Miller'], ['Randolph'], ['Mrs. Miller'], ['Randolph']], [['Mrs. Miller'], ['Eugenio'], ['Randolph'], ['Randolph'], ['Eugenio'], ['Eugenio'], ['Eugenio'], ['Randolph'], ['Randolph']]]"
Q142,"['I\nhave been looking round for that lady you want to introduce me to,', 'She s your aunt.']","[[33603, 33671], [33697, 33713]]","I
have been looking round for that lady you want to introduce me to, She s your aunt.",Daisy Miller,['Winterbourne'],Anaphoric,his companion resumed,"[['that lady you want to introduce me to', 'you'], ['She']]","[[[33633, 33670], [33643, 33646]], [[33697, 33700]]]","[[['Mrs. Costello'], ['Winterbourne']], [['Mrs. Costello']]]"
Q143,"['I think that s a lovely description, headache and all!', 'I want to know her\never so much. I know just what YOUR aunt would be; I know I should like\nher. She would be very exclusive. I like a lady to be exclusive; I m\ndying to be exclusive myself. Well, we ARE exclusive, mother and I. We\ndon t speak to everyone--or they don t speak to us. I suppose it s about\nthe same thing. Anyway, I shall be ever so glad to know your aunt.']","[[34050, 34104], [34165, 34535]]","I think that s a lovely description, headache and all! I want to know her
ever so much. I know just what YOUR aunt would be; I know I should like
her. She would be very exclusive. I like a lady to be exclusive; I m
dying to be exclusive myself. Well, we ARE exclusive, mother and I. We
don t speak to everyone--or they don t speak to us. I suppose it s about
the same thing. Anyway, I shall be ever so glad to know your aunt.",Daisy Miller,['Winterbourne'],Explicit,said Miss Daisy,"[[], ['her', 'YOUR aunt', 'her', 'She', 'we', 'mother', 'We', 'us', 'your aunt']]","[[], [[34180, 34183], [34215, 34224], [34256, 34259], [34261, 34264], [34361, 34363], [34379, 34385], [34393, 34395], [34444, 34446], [34525, 34534]]]","[[], [['Mrs. Costello'], ['Mrs. Costello'], ['Mrs. Costello'], ['Mrs. Costello'], ['Daisy Miller', 'Mrs. Miller'], ['Mrs. Miller'], ['Daisy Miller', 'Mrs. Miller'], ['Daisy Miller', 'Mrs. Miller'], ['Mrs. Costello']]]"
Q144,"['She would be most happy,', 'but I\nam afraid those headaches will interfere.']","[[34569, 34593], [34605, 34652]]","She would be most happy, but I
am afraid those headaches will interfere.",Winterbourne,['Daisy Miller'],Anaphoric,he said,"[['She'], []]","[[[34569, 34572]], []]","[[['Mrs. Costello']], []]"
Q145,"['But I suppose she\ndoesn t have a headache every day,']","[[34703, 34755]]","But I suppose she
doesn t have a headache every day,",Daisy Miller,['Winterbourne'],Anaphoric,she said,[['she']],"[[[34717, 34720]]]",[[['Mrs. Costello']]]
Q146,"['She tells me she does,']","[[34819, 34841]]","She tells me she does,",Winterbourne,['Daisy Miller'],Anaphoric,he answered,"[['She', 'she']]","[[[34819, 34822], [34832, 34835]]]","[[['Mrs. Costello'], ['Mrs. Costello']]]"
Q147,"['She doesn t want to know me!', 'Why don t you\nsay so? You needn t be afraid. I m not afraid!']","[[35039, 35067], [35089, 35149]]","She doesn t want to know me! Why don t you
say so? You needn t be afraid. I m not afraid!",Daisy Miller,['Winterbourne'],Anaphoric,she said,"[['She'], ['you', 'You']]","[[[35039, 35042]], [[35099, 35102], [35111, 35114]]]","[[['Mrs. Costello']], [['Winterbourne'], ['Winterbourne']]]"
Q148,"['My dear young lady,', 'she knows\nno one. It s her wretched health.']","[[35278, 35297], [35314, 35357]]","My dear young lady, she knows
no one. It s her wretched health.",Winterbourne,['Daisy Miller'],Anaphoric,he protested,"[['My dear young lady'], ['she', 'her']]","[[[35278, 35296]], [[35314, 35317], [35337, 35340]]]","[[['Daisy Miller']], [['Mrs. Costello'], ['Mrs. Costello']]]"
Q149,"['You needn t be\nafraid,', 'Why should she want to know me?']","[[35415, 35437], [35454, 35485]]","You needn t be
afraid, Why should she want to know me?",Daisy Miller,['Winterbourne'],Anaphoric,she repeated,"[['You'], ['she']]","[[[35415, 35418]], [[35465, 35468]]]","[[['Winterbourne']], [['Mrs. Costello']]]"
Q150,['Gracious! she IS exclusive!'],"[[35784, 35811]]",Gracious! she IS exclusive!,Daisy Miller,['Winterbourne'],Anaphoric,she said,[['she']],"[[[35794, 35797]]]",[[['Mrs. Costello']]]
Q151,"['Well, here s Mother! I guess she\nhasn t got Randolph to go to bed.']","[[36447, 36513]]","Well, here s Mother! I guess she
hasn t got Randolph to go to bed.",Daisy Miller,['Winterbourne'],Anaphoric,the young lady resuming her walk gave an exclamation,"[['Mother', 'she', 'Randolph']]","[[[36460, 36466], [36476, 36479], [36491, 36499]]]","[[['Mrs. Miller'], ['Mrs. Miller'], ['Randolph']]]"
Q152,['Are you sure it is your mother? Can you distinguish her in this thick\ndusk?'],"[[36673, 36748]]","Are you sure it is your mother? Can you distinguish her in this thick
dusk?",Winterbourne,['Daisy Miller'],Explicit,Winterbourne asked,"[['you', 'your mother', 'you', 'her']]","[[[36677, 36680], [36692, 36703], [36709, 36712], [36725, 36728]]]","[[['Daisy Miller'], ['Mrs. Miller'], ['Daisy Miller'], ['Mrs. Miller']]]"
Q153,"['Well!', 'I guess I know my own\nmother. And when she has got on my shawl, too! She is always wearing my\nthings.']","[[36772, 36777], [36818, 36919]]","Well! I guess I know my own
mother. And when she has got on my shawl, too! She is always wearing my
things.",Daisy Miller,['Winterbourne'],Explicit,cried Miss Daisy Miller,"[[], ['my own\nmother', 'she', 'She']]","[[], [[36833, 36846], [36857, 36860], [36887, 36890]]]","[[], [['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller']]]"
Q154,"['I am afraid your mother doesn t see you,']","[[37033, 37073]]","I am afraid your mother doesn t see you,",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,"[['your mother', 'you']]","[[[37045, 37056], [37069, 37072]]]","[[['Mrs. Miller'], ['Daisy Miller']]]"
Q155,"['Or perhaps,', 'perhaps she feels guilty about your shawl.']","[[37095, 37106], [37169, 37211]]","Or perhaps, perhaps she feels guilty about your shawl.",Winterbourne,['Daisy Miller'],Anaphoric,he added,"[[], ['she', 'your']]","[[], [[37177, 37180], [37200, 37204]]]","[[], [['Mrs. Miller'], ['Daisy Miller']]]"
Q156,"['Oh, it s a fearful old thing!', 'I told\nher she could wear it. She won t come here because she sees you.']","[[37215, 37244], [37280, 37351]]","Oh, it s a fearful old thing! I told
her she could wear it. She won t come here because she sees you.",Daisy Miller,['Winterbourne'],Anaphoric,the young girl replied,"[[], ['her', 'she', 'She', 'she', 'you']]","[[], [[37287, 37290], [37291, 37294], [37310, 37313], [37338, 37341], [37347, 37350]]]","[[], [['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Winterbourne']]]"
Q157,"['Ah, then,', 'I had better leave you.']","[[37355, 37364], [37386, 37409]]","Ah, then, I had better leave you.",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,"[[], ['you']]","[[], [[37405, 37408]]]","[[], [['Daisy Miller']]]"
Q158,"['Oh, no; come on!']","[[37413, 37429]]","Oh, no; come on!",Daisy Miller,['Winterbourne'],Explicit,urged Miss Daisy Miller,[[]],[[]],[[]]
Q159,['I m afraid your mother doesn t approve of my walking with you.'],"[[37458, 37520]]",I m afraid your mother doesn t approve of my walking with you.,Winterbourne,['Daisy Miller'],Implicit,,"[['your mother', 'you']]","[[[37469, 37480], [37516, 37519]]]","[[['Mrs. Miller'], ['Daisy Miller']]]"
Q160,"['It isn t for me; it s for\nyou--that is, it s for HER. Well, I don t know who it s for! But mother\ndoesn t like any of my gentlemen friends. She s right down timid. She\nalways makes a fuss if I introduce a gentleman. But I DO introduce\nthem--almost always. If I didn t introduce my gentlemen friends to\nMother,', 'I\nshouldn t think I was natural.']","[[37563, 37872], [37931, 37963]]","It isn t for me; it s for
you--that is, it s for HER. Well, I don t know who it s for! But mother
doesn t like any of my gentlemen friends. She s right down timid. She
always makes a fuss if I introduce a gentleman. But I DO introduce
them--almost always. If I didn t introduce my gentlemen friends to
Mother, I
shouldn t think I was natural.",Daisy Miller,['Winterbourne'],Anaphoric,the young girl added,"[['you', 'HER', 'mother', 'She', 'She', 'Mother'], []]","[[[37589, 37592], [37612, 37615], [37654, 37660], [37703, 37706], [37727, 37730], [37865, 37871]], []]","[[['Winterbourne'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller']], []]"
Q161,"['To introduce me,', 'you must know my name.']","[[37967, 37983], [38005, 38027]]","To introduce me, you must know my name.",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,"[[], ['you']]","[[], [[38005, 38008]]]","[[], [['Daisy Miller']]]"
Q162,"['Oh, dear, I can t say all that!']","[[38065, 38096]]","Oh, dear, I can t say all that!",Daisy Miller,['Winterbourne'],Anaphoric,said his companion,[[]],[[]],[[]]
Q163,['Mother!'],"[[38321, 38328]]",Mother!,Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,said the young girl,[[]],[[]],[[]]
Q164,"['Mr.\nWinterbourne,']","[[38413, 38430]]","Mr.
Winterbourne,",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Miss Daisy Miller,[[]],[[]],[[]]
Q165,"['What are you doing, poking round here?']","[[39094, 39132]]","What are you doing, poking round here?",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,this young lady inquired,[['you']],"[[[39103, 39106]]]",[[['Mrs. Miller']]]
Q166,"['I don t know,']","[[39245, 39258]]","I don t know,",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said her mother,[[]],[[]],[[]]
Q167,['I shouldn t think you d want that shawl!'],"[[39310, 39350]]",I shouldn t think you d want that shawl!,Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy exclaimed,[['you']],"[[[39328, 39331]]]",[[['Mrs. Miller']]]
Q168,['Well I do!'],"[[39371, 39381]]",Well I do!,Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,her mother answered,[[]],[[]],[[]]
Q169,['Did you get Randolph to go to bed?'],"[[39426, 39460]]",Did you get Randolph to go to bed?,Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,asked the young girl,"[['you', 'Randolph']]","[[[39430, 39433], [39438, 39446]]]","[[['Mrs. Miller'], ['Randolph']]]"
Q170,"['No; I couldn t induce him,', 'He wants to\ntalk to the waiter. He likes to talk to that waiter.']","[[39486, 39512], [39545, 39609]]","No; I couldn t induce him, He wants to
talk to the waiter. He likes to talk to that waiter.",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,said Mrs Miller,"[['him'], ['He', 'He']]","[[[39508, 39511]], [[39545, 39547], [39577, 39579]]]","[[['Randolph']], [['Randolph'], ['Randolph']]]"
Q171,"['I was telling Mr. Winterbourne,']","[[39613, 39644]]","I was telling Mr. Winterbourne,",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,the young girl went on,[['Mr. Winterbourne']],"[[[39627, 39643]]]",[[['Winterbourne']]]
Q172,"['Oh, yes!', 'I have the pleasure of knowing your son.']","[[39779, 39787], [39809, 39849]]","Oh, yes! I have the pleasure of knowing your son.",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,"[[], ['your son']]","[[], [[39840, 39848]]]","[[], [['Randolph']]]"
Q173,"['Well, I don t see how he lives!']","[[39943, 39974]]","Well, I don t see how he lives!",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,she spoke,[['he']],"[[[39965, 39967]]]",[[['Randolph']]]
Q174,"['Anyhow, it isn t so bad as it was at Dover,']","[[39978, 40021]]","Anyhow, it isn t so bad as it was at Dover,",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Daisy Miller,[[]],[[]],[[]]
Q175,['And what occurred at Dover?'],"[[40044, 40071]]",And what occurred at Dover?,Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,Winterbourne asked,[[]],[[]],[[]]
Q176,['He wouldn t go to bed at all. I guess he sat up all night in the public\nparlor. He wasn t in bed at twelve o clock: I know that.'],"[[40095, 40223]]","He wouldn t go to bed at all. I guess he sat up all night in the public
parlor. He wasn t in bed at twelve o clock: I know that.",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Implicit,,"[['He', 'he', 'He']]","[[[40095, 40097], [40133, 40135], [40175, 40177]]]","[[['Randolph'], ['Randolph'], ['Randolph']]]"
Q177,"['It was half-past twelve,']","[[40227, 40251]]","It was half-past twelve,",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,declared Mrs Miller,[[]],[[]],[[]]
Q178,['Does he sleep much during the day?'],"[[40296, 40330]]",Does he sleep much during the day?,Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,Winterbourne demanded,[['he']],"[[[40301, 40303]]]",[[['Randolph']]]
Q179,"['I guess he doesn t sleep much,']","[[40357, 40387]]","I guess he doesn t sleep much,",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy rejoined,[['he']],"[[[40365, 40367]]]",[[['Randolph']]]
Q180,"['I wish he would!', 'It seems as if he couldn t.']","[[40407, 40423], [40443, 40470]]",I wish he would! It seems as if he couldn t.,Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said her mother,"[['he'], ['he']]","[[[40414, 40416]], [[40458, 40460]]]","[[['Randolph']], [['Randolph']]]"
Q181,"['I think he s real tiresome,']","[[40474, 40501]]","I think he s real tiresome,",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy pursued,[['he']],"[[[40482, 40484]]]",[[['Randolph']]]
Q182,"['Well, Daisy Miller,', 'I shouldn t think you d want to talk against\nyour own brother!']","[[40563, 40582], [40617, 40679]]","Well, Daisy Miller, I shouldn t think you d want to talk against
your own brother!",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said the elder lady,"[['Daisy Miller'], ['you', 'your own brother']]","[[[40569, 40581]], [[40635, 40638], [40662, 40678]]]","[[['Daisy Miller']], [['Daisy Miller'], ['Randolph']]]"
Q183,"['Well, he IS tiresome, Mother,']","[[40683, 40712]]","Well, he IS tiresome, Mother,",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Daisy,[['he']],"[[[40689, 40691]]]",[[['Randolph']]]
Q184,"['He s only nine,']","[[40768, 40783]]","He s only nine,",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,urged Mrs Miller,[['He']],"[[[40768, 40770]]]",[[['Randolph']]]
Q185,"['Well, he wouldn t go to that castle,', 'I m going\nthere with Mr. Winterbourne.']","[[40806, 40842], [40866, 40904]]","Well, he wouldn t go to that castle, I m going
there with Mr. Winterbourne.",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,said the young girl,"[['he'], ['Mr. Winterbourne']]","[[[40812, 40814]], [[40887, 40903]]]","[[['Randolph']], [['Winterbourne']]]"
Q186,"['Yes,', 'your daughter has\nkindly allowed me the honor of being her guide.']","[[41223, 41227], [41240, 41305]]","Yes, your daughter has
kindly allowed me the honor of being her guide.",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he began,"[[], ['your daughter', 'her']]","[[], [[41240, 41253], [41295, 41298]]]","[[], [['Daisy Miller'], ['Daisy Miller']]]"
Q187,"['I presume you will go in the cars,']","[[41470, 41504]]","I presume you will go in the cars,",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said her mother,[['you']],"[[[41480, 41483]]]","[[['Daisy Miller', 'Winterbourne']]]"
Q188,"['Yes, or in the boat,']","[[41525, 41545]]","Yes, or in the boat,",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,[[]],[[]],[[]]
Q189,"['Well, of course, I don t know,', 'I have never\nbeen to that castle.']","[[41568, 41598], [41623, 41656]]","Well, of course, I don t know, I have never
been to that castle.",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,Mrs Miller rejoined,"[[], []]","[[], []]","[[], []]"
Q190,"['It is a pity you shouldn t go,']","[[41660, 41690]]","It is a pity you shouldn t go,",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,[['you']],"[[[41673, 41676]]]",[[['Mrs. Miller']]]
Q191,"['We ve been thinking ever so much about going,']","[[41867, 41912]]","We ve been thinking ever so much about going,",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,she pursued,[['We']],"[[[41867, 41869]]]","[[['Daisy Miller', 'Mrs. Miller']]]"
Q192,"['but it\nseems as if we couldn t. Of course Daisy--she wants to go round. But\nthere s a lady here--I don t know her name--she says she shouldn t think\nwe d want to go to see castles HERE; she should think we d want to wait\ntill we got to Italy. It seems as if there would be so many there,']","[[41928, 42215]]","but it
seems as if we couldn t. Of course Daisy--she wants to go round. But
there s a lady here--I don t know her name--she says she shouldn t think
we d want to go to see castles HERE; she should think we d want to wait
till we got to Italy. It seems as if there would be so many there,",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,continued Mrs Miller,"[['we', 'Daisy', 'she', 'we', 'we', 'we']]","[[[41947, 41949], [41970, 41975], [41977, 41980], [42077, 42079], [42131, 42133], [42154, 42156]]]","[[['Daisy Miller', 'Mrs. Miller'], ['Daisy Miller'], ['Daisy Miller'], ['Daisy Miller', 'Mrs. Miller'], ['Daisy Miller', 'Mrs. Miller'], ['Daisy Miller', 'Mrs. Miller']]]"
Q193,"['Of course\nwe only want to see the principal ones. We visited several in England,']","[[42279, 42359]]","Of course
we only want to see the principal ones. We visited several in England,",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,she presently added,"[['we', 'We']]","[[[42289, 42291], [42329, 42331]]]","[[['Daisy Miller', 'Mrs. Miller'], ['Daisy Miller', 'Mrs. Miller']]]"
Q194,"['Ah yes! in England there are beautiful castles,', 'But Chillon here, is very well worth seeing.']","[[42385, 42432], [42454, 42498]]","Ah yes! in England there are beautiful castles, But Chillon here, is very well worth seeing.",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,"[[], []]","[[], []]","[[], []]"
Q195,"['Well, if Daisy feels up to it--', 'It seems\nas if there was nothing she wouldn t undertake.']","[[42502, 42533], [42625, 42681]]","Well, if Daisy feels up to it-- It seems
as if there was nothing she wouldn t undertake.",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,said Mrs Miller,"[['Daisy'], ['she']]","[[[42511, 42516]], [[42658, 42661]]]","[[['Daisy Miller']], [['Daisy Miller']]]"
Q196,"['Oh, I think she ll enjoy it!']","[[42685, 42713]]","Oh, I think she ll enjoy it!",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,Winterbourne declared,[['she']],"[[[42697, 42700]]]",[[['Daisy Miller']]]
Q197,"['You are not disposed, madam,', 'to undertake it yourself?']","[[42930, 42958], [42974, 42999]]","You are not disposed, madam, to undertake it yourself?",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he inquired,"[['You', 'madam'], []]","[[[42930, 42933], [42952, 42957]], []]","[[['Mrs. Miller'], ['Mrs. Miller']], []]"
Q198,"['I guess she had better go alone,']","[[43094, 43126]]","I guess she had better go alone,",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,she said,[['she']],"[[[43102, 43105]]]",[[['Daisy Miller']]]
Q199,['Mr. Winterbourne!'],"[[43498, 43515]]",Mr. Winterbourne!,Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,murmured Daisy,[['Mr. Winterbourne']],"[[[43498, 43514]]]",[[['Winterbourne']]]
Q200,['Mademoiselle!'],"[[43535, 43548]]",Mademoiselle!,Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,said the young man,[['Mademoiselle']],"[[[43535, 43547]]]",[[['Daisy Miller']]]
Q201,['Don t you want to take me out in a boat?'],"[[43572, 43612]]",Don t you want to take me out in a boat?,Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Implicit,,[['you']],"[[[43578, 43581]]]",[[['Winterbourne']]]
Q202,['At present?'],"[[43616, 43627]]",At present?,Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he asked,[[]],[[]],[[]]
Q203,['Of course!'],"[[43641, 43651]]",Of course!,Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Daisy,[[]],[[]],[[]]
Q204,"['Well, Annie Miller!']","[[43667, 43686]]","Well, Annie Miller!",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,exclaimed her mother,[['Annie Miller']],"[[[43673, 43685]]]",[[['Daisy Miller']]]
Q205,"['I beg you, madam, to let her go,']","[[43712, 43744]]","I beg you, madam, to let her go,",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,"[['you', 'madam', 'her']]","[[[43718, 43721], [43723, 43728], [43737, 43740]]]","[[['Mrs. Miller'], ['Mrs. Miller'], ['Daisy Miller']]]"
Q206,"['I shouldn t think she d want to,', 'I should think\nshe d rather go indoors.']","[[43916, 43948], [43968, 44007]]","I shouldn t think she d want to, I should think
she d rather go indoors.",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said her mother,"[['she'], ['she']]","[[[43934, 43937]], [[43983, 43986]]]","[[['Daisy Miller']], [['Daisy Miller']]]"
Q207,"['I m sure Mr. Winterbourne wants to take me,', 'He s so\nawfully devoted!']","[[44011, 44054], [44073, 44097]]","I m sure Mr. Winterbourne wants to take me, He s so
awfully devoted!",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy declared,"[['Mr. Winterbourne'], ['He']]","[[[44020, 44036]], [[44073, 44075]]]","[[['Winterbourne']], [['Winterbourne']]]"
Q208,['I will row you over to Chillon in the starlight.'],"[[44101, 44149]]",I will row you over to Chillon in the starlight.,Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Implicit,,[['you']],"[[[44112, 44115]]]",[[['Daisy Miller']]]
Q209,['I don t believe it!'],"[[44153, 44172]]",I don t believe it!,Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Daisy,[[]],[[]],[[]]
Q210,['Well!'],"[[44188, 44193]]",Well!,Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,ejaculated the elder lady,[[]],[[]],[[]]
Q211,"['You haven t spoken to me for half an hour,']","[[44230, 44272]]","You haven t spoken to me for half an hour,",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,her daughter went on,[['You']],"[[[44230, 44233]]]",[[['Winterbourne']]]
Q212,"['I have been having some very pleasant conversation with your mother,']","[[44298, 44366]]","I have been having some very pleasant conversation with your mother,",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,[['your mother']],"[[[44354, 44365]]]",[[['Mrs. Miller']]]
Q213,"['Well, I want you to take me out in a boat!']","[[44390, 44432]]","Well, I want you to take me out in a boat!",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy repeated,[['you']],"[[[44403, 44406]]]",[[['Winterbourne']]]
Q214,"['There are half a dozen boats moored at that landing place,', 'If you will do me the honor to accept my arm, we will go and select one\nof them.']","[[44701, 44759], [44842, 44922]]","There are half a dozen boats moored at that landing place, If you will do me the honor to accept my arm, we will go and select one
of them.",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he said,"[[], ['you', 'we']]","[[], [[44845, 44848], [44888, 44890]]]","[[], [['Daisy Miller'], ['Daisy Miller', 'Winterbourne']]]"
Q215,['I like a gentleman to be formal!'],"[[45009, 45041]]",I like a gentleman to be formal!,Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,she declared,[[]],[[]],[[]]
Q216,['I assure you it s a formal offer.'],"[[45059, 45092]]",I assure you it s a formal offer.,Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Implicit,,[['you']],"[[[45068, 45071]]]",[[['Daisy Miller']]]
Q217,"['I was bound I would make you say something,']","[[45096, 45139]]","I was bound I would make you say something,",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy went on,[['you']],"[[[45121, 45124]]]",[[['Winterbourne']]]
Q218,"['You see, it s not very difficult,', 'But I am afraid\nyou are chaffing me.']","[[45158, 45191], [45213, 45249]]","You see, it s not very difficult, But I am afraid
you are chaffing me.",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,"[['You'], ['you']]","[[[45158, 45161]], [[45229, 45232]]]","[[['Daisy Miller']], [['Daisy Miller']]]"
Q219,"['I think not, sir,']","[[45253, 45270]]","I think not, sir,",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,remarked Mrs Miller,[['sir']],"[[[45266, 45269]]]",[[['Winterbourne']]]
Q220,"['Do, then, let me give you a row,']","[[45308, 45340]]","Do, then, let me give you a row,",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he said to the young girl,[['you']],"[[[45330, 45333]]]",[[['Daisy Miller']]]
Q221,"['It s quite lovely, the way you say that!']","[[45371, 45411]]","It s quite lovely, the way you say that!",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,cried Daisy,[['you']],"[[[45398, 45401]]]",[[['Winterbourne']]]
Q222,['It will be still more lovely to do it.'],"[[45428, 45466]]",It will be still more lovely to do it.,Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Implicit,,[[]],[[]],[[]]
Q223,"['Yes, it would be lovely!']","[[45470, 45494]]","Yes, it would be lovely!",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Daisy,[[]],[[]],[[]]
Q224,"['I should think you had better find out what time it is,']","[[45584, 45639]]","I should think you had better find out what time it is,",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,interposed her mother,[['you']],"[[[45599, 45602]]]",[[['Daisy Miller']]]
Q225,"['It is eleven o clock, madam,']","[[45666, 45694]]","It is eleven o clock, madam,",Eugenio,"['Daisy Miller', 'Winterbourne', 'Mrs. Miller']",Anaphoric,said a voice,[['madam']],"[[[45688, 45693]]]",[[['Mrs. Miller']]]
Q226,"['Oh, Eugenio,', 'I am going out in a boat!']","[[45904, 45916], [45931, 45956]]","Oh, Eugenio, I am going out in a boat!",Daisy Miller,"['Winterbourne', 'Eugenio', 'Mrs. Miller']",Explicit,said Daisy,"[['Eugenio'], []]","[[[45908, 45915]], []]","[[['Eugenio']], []]"
Q227,"['At eleven o clock, mademoiselle?']","[[45975, 46007]]","At eleven o clock, mademoiselle?",Eugenio,"['Daisy Miller', 'Winterbourne', 'Mrs. Miller']",Implicit,,[['mademoiselle']],"[[[45994, 46006]]]",[[['Daisy Miller']]]
