qId,qTextArr,qSpan,qText,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts
Q153,['Is Ben less fortunate than me?'],"[[28772, 28802]]",Is Ben less fortunate than me?,John Andrew,['Tony Last'],Implicit,,[['Ben']],"[[[28775, 28778]]]",[[['Ben']]]
Q154,['That has nothing to do with it. Now you are to go upstairs and say you\nare sorry to nanny and promise never to use that word about anyone\nagain.'],"[[28806, 28950]]","That has nothing to do with it. Now you are to go upstairs and say you
are sorry to nanny and promise never to use that word about anyone
again.",Tony Last,['John Andrew'],Implicit,,"[['you', 'you', 'nanny ']]","[[[28842, 28845], [28873, 28876], [28890, 28896]]]","[[['John Andrew'], ['John Andrew'], ['Nanny']]]"
Q155,['All right.'],"[[28954, 28964]]",All right.,John Andrew,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q156,['And because you have been so naughty to-day you are not to ride\nto-morrow.'],"[[28968, 29042]]","And because you have been so naughty to-day you are not to ride
to-morrow.",Tony Last,['John Andrew'],Implicit,,"[['you', 'you']]","[[[28980, 28983], [29012, 29015]]]","[[['John Andrew'], ['John Andrew']]]"
Q157,"[""To-morrow's Sunday.""]","[[29046, 29065]]",To-morrow's Sunday.,John Andrew,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q158,"['Well, next day then.']","[[29069, 29089]]","Well, next day then.",Tony Last,['John Andrew'],Implicit,,[[]],[[]],[[]]
Q159,['But you said'],"[[29093, 29105]]",But you said,John Andrew,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q160,"[""It isn't fair to change now.""]","[[29119, 29147]]",It isn't fair to change now.,John Andrew,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q161,"[""John, don't argue. If you are not careful I shall send Thunderclap back\nto Uncle Reggie and say that I find you are not a good enough boy to\nkeep it. You wouldn't like that, would you?""]","[[29151, 29335]]","John, don't argue. If you are not careful I shall send Thunderclap back
to Uncle Reggie and say that I find you are not a good enough boy to
keep it. You wouldn't like that, would you?",Tony Last,['John Andrew'],Implicit,,"[['John', 'you', 'Uncle Reggie', 'you', 'You', 'you']]","[[[29151, 29155], [29173, 29176], [29226, 29238], [29259, 29262], [29301, 29304], [29331, 29334]]]","[[['John Andrew'], ['John Andrew'], ['Reggie'], ['John Andrew'], ['John Andrew'], ['John Andrew']]]"
Q162,"[""What would Uncle Reggie do with her? She couldn't carry him. Besides,\nhe's usually abroad.""]","[[29339, 29429]]","What would Uncle Reggie do with her? She couldn't carry him. Besides,
he's usually abroad.",John Andrew,['Tony Last'],Implicit,,"[['Uncle Reggie', 'him', 'he']]","[[[29350, 29362], [29395, 29398], [29409, 29411]]]","[[['Reggie'], ['Reggie'], ['Reggie']]]"
Q163,"[""He'd give her to some other little boy. Anyway, that's got nothing to\ndo with it. Now run off and say you're sorry to nanny.""]","[[29433, 29557]]","He'd give her to some other little boy. Anyway, that's got nothing to
do with it. Now run off and say you're sorry to nanny.",Tony Last,['John Andrew'],Implicit,,"[['He', 'you', 'nanny']]","[[[29433, 29435], [29535, 29538], [29551, 29556]]]","[[['Reggie'], ['John Andrew'], ['Nanny']]]"
Q164,"[""It's all right riding on Monday, isn't it? You\ndid _say_""]","[[29584, 29640]]","It's all right riding on Monday, isn't it? You
did _say_",John Andrew,['Tony Last'],Explicit,John said,[['You']],"[[[29627, 29630]]]",[[['Tony Last']]]
Q165,"['Yes, I suppose so.']","[[29657, 29675]]","Yes, I suppose so.",Tony Last,['John Andrew'],Implicit,,[[]],[[]],[[]]
Q166,['Hooray. Thunderclap went very well to-day. We jumped a big post and\nrail. She refused first time but went like a bird after that.'],"[[29679, 29808]]","Hooray. Thunderclap went very well to-day. We jumped a big post and
rail. She refused first time but went like a bird after that.",John Andrew,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q167,"[""Didn't you come off?""]","[[29812, 29832]]",Didn't you come off?,Tony Last,['John Andrew'],Implicit,,[['you']],"[[[29819, 29822]]]",[[['John Andrew']]]
Q168,"[""Yes, once. It wasn't Thunderclap's fault. I just opened my bloody legs\nand cut an arser.""]","[[29836, 29924]]","Yes, once. It wasn't Thunderclap's fault. I just opened my bloody legs
and cut an arser.",John Andrew,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q169,['How did the lecture go?'],"[[29984, 30007]]",How did the lecture go?,Brenda,['Tony Last'],Explicit,Brenda asked,[[]],[[]],[[]]
Q170,['Bad. Rotten bad.'],"[[30025, 30041]]",Bad. Rotten bad.,Tony Last,['Brenda'],Implicit,,[[]],[[]],[[]]
Q171,"[""The trouble is that nanny's jealous of Ben.""]","[[30045, 30088]]",The trouble is that nanny's jealous of Ben.,Brenda,['Tony Last'],Implicit,,"[['nanny', 'Ben']]","[[[30065, 30070], [30084, 30087]]]","[[['Nanny'], ['Ben']]]"
Q172,"[""I'm not sure we shan't both be soon.""]","[[30092, 30128]]",I'm not sure we shan't both be soon.,Tony Last,['Brenda'],Implicit,,[['we']],"[[[30105, 30107]]]","[[['Brenda', 'Tony Last']]]"
Q173,"[""I'm sure it does me a great deal of good.""]","[[31254, 31295]]",I'm sure it does me a great deal of good.,Tony Last,['Brenda'],Implicit,,[[]],[[]],[[]]
Q174,"['Yes, darling, and when we get tired of it we might try an alphabetical\ndiet, having things beginning with a different letter every day. J would\nbe hungry, nothing but jam and jellied eels... What are your plans for\nthe afternoon?']","[[31299, 31528]]","Yes, darling, and when we get tired of it we might try an alphabetical
diet, having things beginning with a different letter every day. J would
be hungry, nothing but jam and jellied eels... What are your plans for
the afternoon?",Brenda,['Tony Last'],Implicit,,"[['darling', 'we', 'we']]","[[[31304, 31311], [31322, 31324], [31341, 31343]]]","[[['Tony Last'], ['Brenda', 'Tony Last'], ['Brenda', 'Tony Last']]]"
Q175,"[""Nothing much. Carter's coming up at five to go over a few things. I may\ngo to Pigstanton after luncheon. I think we've got a tenant for Lowater\nFarm but it's been empty some time and I ought to see how much needs\ndoing to it.""]","[[31532, 31757]]","Nothing much. Carter's coming up at five to go over a few things. I may
go to Pigstanton after luncheon. I think we've got a tenant for Lowater
Farm but it's been empty some time and I ought to see how much needs
doing to it.",Tony Last,['Brenda'],Implicit,,[['we']],"[[[31645, 31647]]]","[[['Brenda', 'Tony Last']]]"
Q176,"['I wouldn\'t say ""no"" to going in to the ""movies"".']","[[31761, 31809]]","I wouldn't say ""no"" to going in to the ""movies"".",Brenda,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q177,['All right. I can easily leave Lowater till Monday.'],"[[31813, 31863]]",All right. I can easily leave Lowater till Monday.,Tony Last,['Brenda'],Implicit,,[[]],[[]],[[]]
Q178,"[""And we might go to Woolworth's afterwards, eh?""]","[[31867, 31913]]","And we might go to Woolworth's afterwards, eh?",Brenda,['Tony Last'],Implicit,,[['we']],"[[[31871, 31873]]]","[[['Brenda', 'Tony Last']]]"
Q179,['Hell.'],"[[32252, 32257]]",Hell.,Tony Last,['Brenda'],Explicit,Tony opened it and said,[[]],[[]],[[]]
Q180,['Badders?'],"[[32261, 32269]]",Badders?,Brenda,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q181,['Something too horrible has happened. Look at this.'],"[[32273, 32323]]",Something too horrible has happened. Look at this.,Tony Last,['Brenda'],Implicit,,[[]],[[]],[[]]
Q182,"[""What's Beaver?""]","[[32403, 32417]]",What's Beaver?,Brenda,['Tony Last'],Explicit,Brenda read Arriving 318 so looking forward visit Beaver And asked,[['Beaver']],"[[[32410, 32416]]]",[[['John Beaver']]]
Q183,"[""It's a young man.""]","[[32421, 32438]]",It's a young man.,Tony Last,['Brenda'],Implicit,,[['young man']],"[[[32428, 32437]]]",[[['John Beaver']]]
Q184,['That sounds all right.'],"[[32442, 32464]]",That sounds all right.,Brenda,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q185,"[""Oh no it's not. Wait till you see him.""]","[[32468, 32506]]",Oh no it's not. Wait till you see him.,Tony Last,['Brenda'],Implicit,,"[['you', 'him']]","[[[32494, 32497], [32502, 32505]]]","[[['Brenda'], ['John Beaver']]]"
Q186,"[""What's he coming here for? Did you ask him to stay?""]","[[32510, 32561]]",What's he coming here for? Did you ask him to stay?,Brenda,['Tony Last'],Implicit,,"[['he', 'him']]","[[[32517, 32519], [32549, 32552]]]","[[['John Beaver'], ['John Beaver']]]"
Q187,"[""I suppose I did in a vague kind of way. I went to Bratt's one evening\nand he was the only chap there so we had some drinks and he said\nsomething about wanting to see the house...""]","[[32565, 32743]]","I suppose I did in a vague kind of way. I went to Bratt's one evening
and he was the only chap there so we had some drinks and he said
something about wanting to see the house...",Tony Last,['Brenda'],Implicit,,"[['he', 'we', 'he']]","[[[32639, 32641], [32669, 32671], [32692, 32694]]]","[[['John Beaver'], ['Tony Last', 'John Beaver'], ['John Beaver']]]"
Q188,['I suppose you were tight.'],"[[32747, 32772]]",I suppose you were tight.,Brenda,['Tony Last'],Implicit,,[['you']],"[[[32757, 32760]]]",[[['Tony Last']]]
Q189,"[""Not really, but I never thought he'd hold it against me.""]","[[32776, 32832]]","Not really, but I never thought he'd hold it against me.",Tony Last,['Brenda'],Implicit,,[['he']],"[[[32808, 32810]]]",[[['John Beaver']]]
Q190,"[""Well, it jolly well serves you right. That's what comes of going up to\nLondon on business and leaving me alone here... Who is he anyway?""]","[[32836, 32972]]","Well, it jolly well serves you right. That's what comes of going up to
London on business and leaving me alone here... Who is he anyway?",Brenda,['Tony Last'],Implicit,,"[['you', 'he']]","[[[32863, 32866], [32962, 32964]]]","[[['Tony Last'], ['John Beaver']]]"
Q191,['Just a young man. His mother keeps that shop.'],"[[32976, 33021]]",Just a young man. His mother keeps that shop.,Tony Last,['Brenda'],Implicit,,[['His mother']],"[[[32994, 33004]]]",[[['Mrs. Beaver']]]
Q192,"[""I used to know her. She's hell. Come to think of it we owe her some\nmoney.""]","[[33025, 33099]]","I used to know her. She's hell. Come to think of it we owe her some
money.",Brenda,['Tony Last'],Implicit,,"[['her', 'She', 'we', 'her']]","[[[33040, 33043], [33045, 33048], [33077, 33079], [33084, 33087]]]","[[['Mrs. Beaver'], ['Mrs. Beaver'], ['Brenda', 'Tony Last'], ['Mrs. Beaver']]]"
Q193,"[""Look here, we must put a call through and say we're ill.""]","[[33103, 33159]]","Look here, we must put a call through and say we're ill.",Tony Last,['Brenda'],Implicit,,"[['we', 'we']]","[[[33114, 33116], [33149, 33151]]]","[[['Brenda', 'Tony Last'], ['Brenda', 'Tony Last']]]"
Q194,"[""Too late, he's in the train now, recklessly mixing starch and protein\nin the Great Western three and sixpenny lunch... Anyway, he can go into\nGalahad. No one who sleeps there ever comes again--the bed's agony I\nbelieve.""]","[[33163, 33382]]","Too late, he's in the train now, recklessly mixing starch and protein
in the Great Western three and sixpenny lunch... Anyway, he can go into
Galahad. No one who sleeps there ever comes again--the bed's agony I
believe.",Brenda,['Tony Last'],Implicit,,"[['he', 'he']]","[[[33173, 33175], [33290, 33292]]]","[[['John Beaver'], ['John Beaver']]]"
Q195,"[""What on earth are we going to do with him? It's too late to get anyone\nelse.""]","[[33386, 33462]]","What on earth are we going to do with him? It's too late to get anyone
else.",Tony Last,['Brenda'],Implicit,,"[['we', 'him']]","[[[33404, 33406], [33424, 33427]]]","[[['Brenda', 'Tony Last'], ['John Beaver']]]"
Q196,"[""You go over to Pigstanton. I'll look after him. It's easier alone. We\ncan take him to the movies to-night, and to-morrow he can see over the\nhouse. If we're lucky he may go up by the evening train. Does he have to\nwork on Monday morning?""]","[[33466, 33703]]","You go over to Pigstanton. I'll look after him. It's easier alone. We
can take him to the movies to-night, and to-morrow he can see over the
house. If we're lucky he may go up by the evening train. Does he have to
work on Monday morning?",Brenda,['Tony Last'],Implicit,,"[['him', 'him', 'he', 'we', 'he', 'he']]","[[[33509, 33512], [33545, 33548], [33587, 33589], [33617, 33619], [33629, 33631], [33669, 33671]]]","[[['John Beaver'], ['John Beaver'], ['John Beaver'], ['Brenda', 'Tony Last'], ['John Beaver'], ['John Beaver']]]"
Q197,"[""I shouldn't know.""]","[[33707, 33724]]",I shouldn't know.,Tony Last,['Brenda'],Implicit,,[[]],[[]],[[]]
Q198,"[""It is nice that you\nwere able to come. I must break it to you at once that we haven't got a\nparty. I'm afraid you'll be terribly bored... Tony had to go out but\nhe'll be in soon... was the train crowded? It often is on Saturdays...\nwould you like to come outside? It'll be dark soon and we might get some\nof the sun while we can...""]","[[34328, 34659]]","It is nice that you
were able to come. I must break it to you at once that we haven't got a
party. I'm afraid you'll be terribly bored... Tony had to go out but
he'll be in soon... was the train crowded? It often is on Saturdays...
would you like to come outside? It'll be dark soon and we might get some
of the sun while we can...",Brenda,['John Beaver'],Anaphoric,She said,"[['you', 'you', 'we', 'you', 'Tony ', 'he', 'you', 'we', 'we']]","[[[34344, 34347], [34386, 34389], [34403, 34405], [34438, 34441], [34466, 34471], [34489, 34491], [34566, 34569], [34615, 34617], [34650, 34652]]]","[[['John Beaver'], ['John Beaver'], ['Brenda', 'Tony Last'], ['John Beaver'], ['Tony Last'], ['Tony'], ['John Beaver'], ['Brenda'], ['Brenda']]]"
Q199,['Polly Cockpurse is having one soon.'],"[[35387, 35422]]",Polly Cockpurse is having one soon.,John Beaver,['Brenda'],Implicit,,[['Polly Cockpurse']],"[[[35387, 35402]]]",[[['Polly Cockpurse']]]
Q200,"['Yes, I know.']","[[35426, 35438]]","Yes, I know.",Brenda,['John Beaver'],Implicit,,[[]],[[]],[[]]
Q201,['Are you coming up for it?'],"[[35442, 35467]]",Are you coming up for it?,John Beaver,['Brenda'],Implicit,,[['you']],"[[[35446, 35449]]]",[[['Brenda']]]
Q202,"[""I don't expect so. We never go anywhere nowadays.""]","[[35471, 35520]]",I don't expect so. We never go anywhere nowadays.,Brenda,['John Beaver'],Implicit,,[['We']],"[[[35490, 35492]]]","[[['Brenda', 'Tony Last']]]"
Q203,"[""What's happening to Mary and Simon?""]","[[35773, 35808]]",What's happening to Mary and Simon?,Brenda,['John Beaver'],Implicit,,"[['Mary', 'Simon']]","[[[35793, 35797], [35802, 35807]]]","[[['Mary'], ['Simon']]]"
Q204,"[""Oh, didn't you know? That's broken up.""]","[[35812, 35850]]","Oh, didn't you know? That's broken up.",John Beaver,['Brenda'],Implicit,,[['you']],"[[[35823, 35826]]]",[[['Brenda']]]
Q205,['When?'],"[[35854, 35859]]",When?,Brenda,['John Beaver'],Implicit,,[[]],[[]],[[]]
Q206,['It began in Austria this summer...'],"[[35863, 35897]]",It began in Austria this summer...,John Beaver,['Brenda'],Implicit,,[[]],[[]],[[]]
Q207,['And Billy Angmering?'],"[[35901, 35921]]",And Billy Angmering?,Brenda,['John Beaver'],Implicit,,[['Billy Angmering']],"[[[35905, 35920]]]",[[['Billy Angmering']]]
Q208,"[""He's having a terrific walk out with a girl called Sheila Shrub.""]","[[35925, 35989]]",He's having a terrific walk out with a girl called Sheila Shrub.,John Beaver,['Brenda'],Implicit,,"[['He', 'Sheila Shrub']]","[[[35925, 35927], [35976, 35988]]]","[[['Billy Angmering'], ['Sheila Shrub']]]"
Q209,['And the Helm-Hubbards?'],"[[35993, 36015]]",And the Helm-Hubbards?,Brenda,['John Beaver'],Implicit,,[[]],[[]],[[]]
Q210,"[""That marriage isn't going too well either... Daisy has started a new\nrestaurant. It's going very well... and there's a new night club called\nthe Warren...""]","[[36019, 36173]]","That marriage isn't going too well either... Daisy has started a new
restaurant. It's going very well... and there's a new night club called
the Warren...",John Beaver,['Brenda'],Implicit,,[[]],[[]],[[]]
Q211,"['Dear me,', 'What fun everyone seems to be having.']","[[36177, 36185], [36209, 36246]]","Dear me, What fun everyone seems to be having.",Brenda,['John Beaver'],Explicit,Brenda said,"[[], []]","[[], []]","[[], []]"
Q212,"['How do you do?', ""I didn't know you were coming.\nDaddy said he had a week-end to himself for once. Do you hunt?""]","[[36325, 36339], [36351, 36444]]","How do you do? I didn't know you were coming.
Daddy said he had a week-end to himself for once. Do you hunt?",John Andrew,"['Brenda', 'John Beaver']",Anaphoric,he said,"[['you'], ['you', 'Daddy ', 'himself', 'you']]","[[[36332, 36335]], [[36365, 36368], [36382, 36388], [36414, 36421], [36435, 36438]]]","[[['John Beaver']], [['John Beaver'], ['Tony Last'], ['Tony Last'], ['John Beaver']]]"
Q213,['Not for a long time.'],"[[36448, 36468]]",Not for a long time.,John Beaver,"['Brenda', 'John Andrew']",Implicit,,[[]],[[]],[[]]
Q214,"['Ben says it stands to reason everyone ought to hunt who can afford to,\nfor the good of the country.']","[[36472, 36571]]","Ben says it stands to reason everyone ought to hunt who can afford to,
for the good of the country.",John Andrew,"['Brenda', 'John Beaver']",Implicit,,[['Ben']],"[[[36472, 36475]]]",[[['Ben']]]
Q215,"[""Perhaps I can't afford to.""]","[[36575, 36601]]",Perhaps I can't afford to.,John Beaver,"['Brenda', 'John Andrew']",Implicit,,[[]],[[]],[[]]
Q216,['Are you poor?'],"[[36605, 36618]]",Are you poor?,John Andrew,"['Brenda', 'John Beaver']",Implicit,,[['you']],"[[[36609, 36612]]]",[[['John Beaver']]]
Q217,"[""Please, Mr Beaver, you mustn't let him bore you.""]","[[36622, 36670]]","Please, Mr Beaver, you mustn't let him bore you.",Brenda,"['John Andrew', 'John Beaver']",Implicit,,"[['Mr Beaver', 'you', 'him', 'you']]","[[[36630, 36639], [36641, 36644], [36657, 36660], [36666, 36669]]]","[[['John Beaver'], ['John Beaver'], ['John Andrew'], ['John Beaver']]]"
Q218,"['Yes, very poor.']","[[36674, 36689]]","Yes, very poor.",John Beaver,"['Brenda', 'John Andrew']",Implicit,,[[]],[[]],[[]]
Q219,['Poor enough to call people tarts?'],"[[36693, 36726]]",Poor enough to call people tarts?,John Andrew,"['Brenda', 'John Beaver']",Implicit,,[[]],[[]],[[]]
Q220,"['Yes, quite poor enough.']","[[36730, 36753]]","Yes, quite poor enough.",John Beaver,"['Brenda', 'John Andrew']",Implicit,,[[]],[[]],[[]]
Q221,['How did you get poor?'],"[[36757, 36778]]",How did you get poor?,John Andrew,"['Brenda', 'John Beaver']",Implicit,,[['you']],"[[[36765, 36768]]]",[[['John Beaver']]]
Q222,['I always have been.'],"[[36782, 36801]]",I always have been.,John Beaver,"['Brenda', 'John Andrew']",Implicit,,[[]],[[]],[[]]
Q223,['Oh.'],"[[36805, 36808]]",Oh.,John Andrew,"['Brenda', 'John Beaver']",Implicit,,[[]],[[]],[[]]
Q224,['The grey horse at the farm has\ngot worms.'],"[[36845, 36886]]","The grey horse at the farm has
got worms.",John Andrew,"['Brenda', 'John Beaver']",Implicit,,[[]],[[]],[[]]
Q225,['How do you know?'],"[[36890, 36906]]",How do you know?,John Beaver,"['Brenda', 'John Andrew']",Implicit,,[['you']],"[[[36897, 36900]]]",[[['John Andrew']]]
Q226,"[""Ben says so. Besides, you've only got to look at his dung.""]","[[36910, 36968]]","Ben says so. Besides, you've only got to look at his dung.",John Andrew,"['Brenda', 'John Beaver']",Implicit,,[['Ben ']],"[[[36910, 36914]]]",[[['Ben']]]
Q227,"['Oh dear,', 'what would nanny say if she heard you talking\nlike that?']","[[36972, 36980], [36996, 37052]]","Oh dear, what would nanny say if she heard you talking
like that?",Brenda,"['John Andrew', 'John Beaver']",Explicit,said Brenda,"[[], ['nanny ', 'she', 'you']]","[[], [[37007, 37013], [37020, 37023], [37030, 37033]]]","[[], [['Nanny'], ['Nanny'], ['John Andrew']]]"
Q228,['How old are you?'],"[[37056, 37072]]",How old are you?,John Andrew,"['Brenda', 'John Beaver']",Implicit,,[['you']],"[[[37068, 37071]]]",[[['John Beaver']]]
Q229,['Twenty-five. How old are you?'],"[[37076, 37105]]",Twenty-five. How old are you?,John Beaver,"['Brenda', 'John Andrew']",Implicit,,[['you']],"[[[37101, 37104]]]",[[['John Andrew']]]
Q230,['What do you do?'],"[[37109, 37124]]",What do you do?,John Andrew,"['Brenda', 'John Beaver']",Implicit,,[['you']],"[[[37117, 37120]]]",[[['John Beaver']]]
Q231,['Nothing much.'],"[[37128, 37141]]",Nothing much.,John Beaver,"['Brenda', 'John Andrew']",Implicit,,[[]],[[]],[[]]
Q232,"[""Well, if I was you I'd do something and earn some money. Then you'd be\nable to hunt.""]","[[37145, 37229]]","Well, if I was you I'd do something and earn some money. Then you'd be
able to hunt.",John Andrew,"['Brenda', 'John Beaver']",Implicit,,"[['you', 'you']]","[[[37160, 37163], [37207, 37210]]]","[[['John Beaver'], ['John Beaver']]]"
Q233,"[""But I shouldn't be able to call people tarts.""]","[[37233, 37278]]",But I shouldn't be able to call people tarts.,John Beaver,"['Brenda', 'John Andrew']",Implicit,,[[]],[[]],[[]]
Q234,"[""I don't see any point in that anyway.""]","[[37282, 37319]]",I don't see any point in that anyway.,John Andrew,"['Brenda', 'John Beaver']",Implicit,,[[]],[[]],[[]]
Q235,"[""I\nthink Mr Beaver's a very silly man, don't you?""]","[[37390, 37438]]","I
think Mr Beaver's a very silly man, don't you?",John Andrew,['Nanny'],Explicit,John said,"[['Mr Beaver', 'you']]","[[[37398, 37407], [37434, 37437]]]","[[['John Beaver'], ['Nanny']]]"
Q236,"[""I'm sure I don't know,""]","[[37442, 37464]]","I'm sure I don't know,",Nanny,['John Andrew'],Explicit,said nanny,[[]],[[]],[[]]
Q237,"[""I think he's the silliest man who's ever been here.""]","[[37480, 37531]]",I think he's the silliest man who's ever been here.,John Andrew,['Nanny'],Implicit,,[['he']],"[[[37488, 37490]]]",[[['John Beaver']]]
Q238,['Comparisons are odious.'],"[[37535, 37558]]",Comparisons are odious.,Nanny,['John Andrew'],Implicit,,[[]],[[]],[[]]
Q239,"[""There just isn't anything nice about him. He's got a silly voice and a\nsilly face, silly eyes and silly nose,""]","[[37562, 37671]]","There just isn't anything nice about him. He's got a silly voice and a
silly face, silly eyes and silly nose,",John Andrew,['Nanny'],Implicit,,"[['him', 'He']]","[[[37599, 37602], [37604, 37606]]]","[[['John Beaver'], ['John Beaver']]]"
Q240,"['silly feet and silly toes, silly head and silly\nclothes...']","[[37721, 37779]]","silly feet and silly toes, silly head and silly
clothes...",John Andrew,['Nanny'],Implicit,,[[]],[[]],[[]]
Q241,"['Now you eat up your supper,']","[[37783, 37810]]","Now you eat up your supper,",Nanny,['John Andrew'],Explicit,said nanny,"[['you', 'your ']]","[[[37787, 37790], [37798, 37803]]]","[[['John Andrew'], ['John Andrew']]]"
Q242,['I feel rather guilty about Beaver--going off and leaving you like that.\nYou were heavenly to him.'],"[[38019, 38116]]","I feel rather guilty about Beaver--going off and leaving you like that.
You were heavenly to him.",Tony Last,['Brenda'],Implicit,,"[['Beaver', 'you', 'You ', 'him']]","[[[38046, 38052], [38076, 38079], [38091, 38095], [38112, 38115]]]","[[['John Beaver'], ['Brenda'], ['Brenda'], ['John Beaver']]]"
Q243,"[""Oh, it wasn't bad really. He's rather pathetic.""]","[[38130, 38177]]","Oh, it wasn't bad really. He's rather pathetic.",Brenda,['Tony Last'],Anaphoric,She said,[['He']],"[[[38156, 38158]]]",[[['John Beaver']]]
Q244,['I hope you sleep well.'],"[[39311, 39333]]",I hope you sleep well.,Tony Last,['John Beaver'],Implicit,,[['you']],"[[[39318, 39321]]]",[[['John Beaver']]]
Q245,"[""I'm sure I shall.""]","[[39337, 39354]]",I'm sure I shall.,John Beaver,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q246,"[""D'you like to be called in the morning?""]","[[39358, 39397]]",D'you like to be called in the morning?,Tony Last,['John Beaver'],Implicit,,[['you']],"[[[39360, 39363]]]",[[['John Beaver']]]
Q247,['May I ring?'],"[[39401, 39412]]",May I ring?,John Beaver,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q248,['Certainly. Got everything you want?'],"[[39416, 39451]]",Certainly. Got everything you want?,Tony Last,['John Beaver'],Implicit,,[['you']],"[[[39442, 39445]]]",[[['John Beaver']]]
Q249,"['Yes, thanks. Good night.']","[[39455, 39479]]","Yes, thanks. Good night.",John Beaver,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q250,['Good night.'],"[[39483, 39494]]",Good night.,Tony Last,['John Beaver'],Implicit,,[[]],[[]],[[]]
Q251,"['You know, I feel awful about Beaver.']","[[39528, 39564]]","You know, I feel awful about Beaver.",Tony Last,['Brenda'],Anaphoric,he said,[['Beaver']],"[[[39557, 39563]]]",[[['John Beaver']]]
Q252,"[""Oh, Beaver's all right,""]","[[39568, 39591]]","Oh, Beaver's all right,",Brenda,['Tony Last'],Explicit,said Brenda,[['Beaver']],"[[[39572, 39578]]]",[[['John Beaver']]]
Q253,['I hope you slept all right?'],"[[42112, 42139]]",I hope you slept all right?,Tony Last,['John Beaver'],Implicit,,[['you']],"[[[42119, 42122]]]",[[['John Beaver']]]
Q254,"['Beautifully,']","[[42143, 42155]]","Beautifully,",John Beaver,['Tony Last'],Explicit,said Beaver,[[]],[[]],[[]]
Q255,"[""I'm so glad. I always sleep well here myself. I say, I don't like the\nlook of that train guide. I hope you weren't thinking of leaving us\nyet?""]","[[42224, 42366]]","I'm so glad. I always sleep well here myself. I say, I don't like the
look of that train guide. I hope you weren't thinking of leaving us
yet?",Tony Last,['John Beaver'],Implicit,,"[['you', 'us']]","[[[42327, 42330], [42359, 42361]]]","[[['John Beaver'], ['Brenda', 'Tony']]]"
Q256,"[""Alas, I've got to get up to-night, I'm afraid.""]","[[42370, 42416]]","Alas, I've got to get up to-night, I'm afraid.",John Beaver,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q257,"[""Too bad. I've hardly seen you. The trains aren't very good on Sundays.\nThe best leaves at five-forty-five and gets up about nine. It stops a\nlot and there's no restaurant car.""]","[[42420, 42595]]","Too bad. I've hardly seen you. The trains aren't very good on Sundays.
The best leaves at five-forty-five and gets up about nine. It stops a
lot and there's no restaurant car.",Tony Last,['John Beaver'],Implicit,,[['you']],"[[[42446, 42449]]]",[[['John Beaver']]]
Q258,"[""That'll do fine.""]","[[42599, 42615]]",That'll do fine.,John Beaver,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q259,"[""Sure you can't stay until to-morrow?""]","[[42619, 42655]]",Sure you can't stay until to-morrow?,Tony Last,['John Beaver'],Implicit,,[['you']],"[[[42624, 42627]]]",[[['John Beaver']]]
Q260,['Quite sure.'],"[[42659, 42670]]",Quite sure.,John Beaver,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q261,"[""Well, I'm just off to church. I don't suppose you'd care to come.""]","[[42722, 42787]]","Well, I'm just off to church. I don't suppose you'd care to come.",Tony Last,['John Beaver'],Implicit,,[['you']],"[[[42768, 42771]]]",[[['John Beaver']]]
Q262,"['Oh yes, I should\nlike to very much.']","[[42914, 42949]]","Oh yes, I should
like to very much.",John Beaver,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q263,"[""No, really, I shouldn't if I were you. You wouldn't enjoy it. I only go\nbecause I more or less have to. You stay here. Brenda will be down\ndirectly. Ring for a drink when you feel like it.""]","[[42953, 43141]]","No, really, I shouldn't if I were you. You wouldn't enjoy it. I only go
because I more or less have to. You stay here. Brenda will be down
directly. Ring for a drink when you feel like it.",Tony Last,['John Beaver'],Implicit,,"[['you', 'You', 'You', 'Brenda', 'you']]","[[[42987, 42990], [42992, 42995], [43057, 43060], [43072, 43078], [43124, 43127]]]","[[['John Beaver'], ['John Beaver'], ['John Beaver'], ['Brenda'], ['John Beaver']]]"
Q264,"['Oh, all right.']","[[43145, 43159]]","Oh, all right.",John Beaver,['Tony Last'],Implicit,,[[]],[[]],[[]]
Q265,['See you later then.'],"[[43163, 43182]]",See you later then.,Tony Last,['John Beaver'],Implicit,,[['you']],"[[[43167, 43170]]]",[[['John Beaver']]]
Q266,['How very sad.'],"[[44003, 44016]]",How very sad.,Tony Last,"['Nanny', 'John Andrew']",Explicit,Tony said,[[]],[[]],[[]]
