qId,qTextArr,qSpan,qText,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts
Q150,"['Oh,', ""I have so many rivals; you see she's already\nsurrounded.  There's the Duke being introduced.""]","[[103466, 103469], [103485, 103577]]","Oh, I have so many rivals; you see she's already
surrounded.  There's the Duke being introduced.",Newland Archer,['Ellen Olenska'],Explicit,said Archer,"[[], ['you', 'she', 'the Duke']]","[[], [[103508, 103511], [103516, 103519], [103551, 103559]]]","[[], [['Ellen Olenska'], ['Miss Welland'], ['The Duke']]]"
Q151,"['Then stay with me a little longer,']","[[103581, 103615]]","Then stay with me a little longer,",Ellen Olenska,['Newland Archer'],Explicit,Madame Olenska said,[[]],[[]],[[]]
Q152,"['Yes, let me stay,']","[[103761, 103778]]","Yes, let me stay,",Newland Archer,['Ellen Olenska'],Anaphoric,he answered,[[]],[[]],[[]]
Q153,"['Tomorrow, then, after five--I shall expect you,']","[[104115, 104162]]","Tomorrow, then, after five--I shall expect you,",Ellen Olenska,"['Newland Archer', 'Mr. Van Der Luyden']",Anaphoric,she said,[['you']],"[[[104158, 104161]]]",[[['Newland Archer']]]
Q154,['Tomorrow--'],"[[104227, 104237]]",Tomorrow--,Newland Archer,"['Ellen Olenska', 'Mr. Van Der Luyden']",Explicit,Archer heard himself repeating,[[]],[[]],[[]]
Q155,"['It was good of you, dear Newland, to devote yourself\nso unselfishly to Madame Olenska.  I told your cousin Henry he must\nreally come to the rescue.']","[[105134, 105281]]","It was good of you, dear Newland, to devote yourself
so unselfishly to Madame Olenska.  I told your cousin Henry he must
really come to the rescue.",Mrs. Van Der Luyden,['Newland Archer'],Implicit,,"[['you', 'Newland', 'yourself', 'Madame Olenska', 'your', 'he']]","[[[105149, 105152], [105159, 105166], [105178, 105186], [105205, 105219], [105229, 105233], [105247, 105249]]]","[[['Newland Archer'], ['Newland Archer'], ['Newland Archer'], ['Ellen Olenska'], ['Newland Archer'], ['Mr. Van Der Luyden']]]"
Q156,"[""I've never seen May looking\nlovelier.  The Duke thinks her the handsomest girl in the room.""]","[[105385, 105476]]","I've never seen May looking
lovelier.  The Duke thinks her the handsomest girl in the room.",Mrs. Van Der Luyden,['Newland Archer'],Anaphoric,she added,"[['May ', 'The Duke', 'her']]","[[[105401, 105405], [105424, 105432], [105440, 105443]]]","[[['Miss Welland'], ['The Duke'], ['Miss Welland']]]"
Q157,['La signora e\nfuori; ma verra subito'],"[[109867, 109902]]","La signora e
fuori; ma verra subito",Nastasia,['Newland Archer'],Implicit,,[[]],[[]],[[]]
Q158,['Verra--verra.'],"[[114374, 114387]]",Verra--verra.,Nastasia,['Newland Archer'],Anaphoric,The roundbosomed maid came in drew the curtains pushed back a log and said,[[]],[[]],[[]]
Q159,"['How do you like my funny house?', ""To me it's like heaven.""]","[[115312, 115343], [115358, 115381]]",How do you like my funny house? To me it's like heaven.,Ellen Olenska,['Newland Archer'],Anaphoric,she asked,"[[], []]","[[], []]","[[], []]"
Q160,"[""You've arranged it delightfully,""]","[[115518, 115550]]","You've arranged it delightfully,",Newland Archer,['Ellen Olenska'],Anaphoric,he rejoined,[['You']],"[[[115518, 115521]]]",[[['Ellen Olenska']]]
Q161,"[""Oh, it's a poor little place.  My relations despise it.  But at any\nrate it's less gloomy than the van der Luydens'.""]","[[115689, 115805]]","Oh, it's a poor little place.  My relations despise it.  But at any
rate it's less gloomy than the van der Luydens'.",Ellen Olenska,['Newland Archer'],Implicit,,[['the van der Luydens']],"[[[115784, 115803]]]","[[['Mr. Van Der Luyden', 'Mrs. Van Der Luyden']]]"
Q162,"[""It's delicious--what you've done here,""]","[[116112, 116150]]","It's delicious--what you've done here,",Newland Archer,['Ellen Olenska'],Anaphoric,he repeated,[['you']],"[[[116133, 116136]]]",[[['Ellen Olenska']]]
Q163,"['I like the little house,', 'but I suppose what I like is\nthe blessedness of its being here, in my own country and my own town;\nand then, of being alone in it.']","[[116167, 116191], [116208, 116338]]","I like the little house, but I suppose what I like is
the blessedness of its being here, in my own country and my own town;
and then, of being alone in it.",Ellen Olenska,['Newland Archer'],Anaphoric,she admitted,"[[], []]","[[], []]","[[], []]"
Q164,['You like so much to be alone?'],"[[116436, 116465]]",You like so much to be alone?,Newland Archer,['Ellen Olenska'],Implicit,,[['You']],"[[[116436, 116439]]]",[[['Ellen Olenska']]]
Q165,['Yes; as long as my friends keep me from feeling lonely.'],"[[116469, 116524]]",Yes; as long as my friends keep me from feeling lonely.,Ellen Olenska,['Newland Archer'],Implicit,,[[]],[[]],[[]]
Q166,"['Nastasia will bring the tea presently,', ""I see you've already\nchosen your corner.""]","[[116563, 116601], [116658, 116698]]","Nastasia will bring the tea presently, I see you've already
chosen your corner.",Ellen Olenska,['Newland Archer'],Anaphoric,She sat down near the fire said,"[['Nastasia'], ['you', 'your']]","[[[116563, 116571]], [[116664, 116667], [116686, 116690]]]","[[['Nastasia']], [['Newland Archer'], ['Newland Archer']]]"
Q167,"[""This is the hour I like best--don't you?""]","[[116798, 116838]]",This is the hour I like best--don't you?,Ellen Olenska,['Newland Archer'],Implicit,,[['you']],"[[[116834, 116837]]]",[[['Newland Archer']]]
Q168,"[""I was afraid you'd\nforgotten the hour.  Beaufort must have been very engrossing.""]","[[116894, 116974]]","I was afraid you'd
forgotten the hour.  Beaufort must have been very engrossing.",Newland Archer,['Ellen Olenska'],Anaphoric,caused him to answer,"[['you', 'Beaufort']]","[[[116907, 116910], [116934, 116942]]]","[[['Ellen Olenska'], ['Julius Beaufort']]]"
Q169,"[""Why--have you waited long?  Mr. Beaufort took me\nto see a number of houses--since it seems I'm not to be allowed to stay\nin this one.""]","[[116998, 117131]]","Why--have you waited long?  Mr. Beaufort took me
to see a number of houses--since it seems I'm not to be allowed to stay
in this one.",Ellen Olenska,['Newland Archer'],Implicit,,"[['you', 'Mr. Beaufort']]","[[[117008, 117011], [117026, 117038]]]","[[['Newland Archer'], ['Julius Beaufort']]]"
Q170,"[""I've never been in a city where there seems to\nbe such a feeling against living in des quartiers excentriques.  What\ndoes it matter where one lives?  I'm told this street is respectable.""]","[[117214, 117400]]","I've never been in a city where there seems to
be such a feeling against living in des quartiers excentriques.  What
does it matter where one lives?  I'm told this street is respectable.",Ellen Olenska,['Newland Archer'],Anaphoric,She appeared to dismiss both Beaufort and himself from her mind and went on,[[]],[[]],[[]]
Q171,"[""It's not fashionable.""]","[[117404, 117425]]",It's not fashionable.,Newland Archer,['Ellen Olenska'],Implicit,,[[]],[[]],[[]]
Q172,"[""Fashionable!  Do you all think so much of that?  Why not make one's\nown fashions?  But I suppose I've lived too independently; at any rate,\nI want to do what you all do--I want to feel cared for and safe.""]","[[117429, 117633]]","Fashionable!  Do you all think so much of that?  Why not make one's
own fashions?  But I suppose I've lived too independently; at any rate,
I want to do what you all do--I want to feel cared for and safe.",Ellen Olenska,['Newland Archer'],Implicit,,"[['you', 'you']]","[[[117446, 117449], [117587, 117590]]]","[[['Newland Archer'], ['Newland Archer']]]"
Q173,"[""That's what your friends want you to feel.  New York's an awfully safe\nplace,""]","[[117728, 117805]]","That's what your friends want you to feel.  New York's an awfully safe
place,",Newland Archer,['Ellen Olenska'],Anaphoric,he added,"[['your', 'you']]","[[[117740, 117744], [117758, 117761]]]","[[['Ellen Olenska'], ['Ellen Olenska']]]"
Q174,"[""Yes, isn't it?  One feels that,"", ""Being here is like--like--being taken on a holiday when one has been a\ngood little girl and done all one's lessons.""]","[[117843, 117874], [117909, 118024]]","Yes, isn't it?  One feels that, Being here is like--like--being taken on a holiday when one has been a
good little girl and done all one's lessons.",Ellen Olenska,['Newland Archer'],Anaphoric,she cried,"[[], []]","[[], []]","[[], []]"
Q175,"['Last night,', 'New York laid itself out for you.  The van der\nLuydens do nothing by halves.']","[[118739, 118750], [118762, 118838]]","Last night, New York laid itself out for you.  The van der
Luydens do nothing by halves.",Newland Archer,['Ellen Olenska'],Anaphoric,he said,"[[], ['you', 'The van der\nLuydens']]","[[], [[118791, 118794], [118797, 118816]]]","[[], [['Ellen Olenska'], ['Mr. Van Der Luyden', 'Mrs. Van Der Luyden']]]"
Q176,['No: how kind they are!  It was such a nice party.  Every one seems to\nhave such an esteem for them.'],"[[118842, 118941]]","No: how kind they are!  It was such a nice party.  Every one seems to
have such an esteem for them.",Ellen Olenska,['Newland Archer'],Implicit,,"[['they', 'them']]","[[[118855, 118859], [118936, 118940]]]","[[['Mr. Van Der Luyden', 'Mrs. Van Der Luyden'], ['Mr. Van Der Luyden', 'Mrs. Van Der Luyden']]]"
Q177,"['The van der Luydens,', 'are the most powerful influence in New York society.\nUnfortunately--owing to her health--they receive very seldom.']","[[119059, 119079], [119132, 119246]]","The van der Luydens, are the most powerful influence in New York society.
Unfortunately--owing to her health--they receive very seldom.",Newland Archer,['Ellen Olenska'],Explicit,said Archer,"[['The van der Luydens'], ['her', 'they']]","[[[119059, 119078]], [[119209, 119212], [119221, 119225]]]","[[['Mr. Van Der Luyden', 'Mrs. Van Der Luyden']], [['Mrs. Van Der Luyden'], ['Mr. Van Der Luyden', 'Mrs. Van Der Luyden']]]"
Q178,"[""Isn't that perhaps the reason?""]","[[119329, 119359]]",Isn't that perhaps the reason?,Ellen Olenska,['Newland Archer'],Implicit,,[[]],[[]],[[]]
Q179,['The reason--?'],"[[119363, 119376]]",The reason--?,Newland Archer,['Ellen Olenska'],Implicit,,[[]],[[]],[[]]
Q180,['For their great influence; that they make themselves so rare.'],"[[119380, 119441]]",For their great influence; that they make themselves so rare.,Ellen Olenska,['Newland Archer'],Implicit,,"[['their', 'they', 'themselves']]","[[[119384, 119389], [119412, 119416], [119422, 119432]]]","[[['Mr. Van Der Luyden', 'Mrs. Van Der Luyden'], ['Mr. Van Der Luyden', 'Mrs. Van Der Luyden'], ['Mrs. Van Der Luyden', 'Mr. Van Der Luyden']]]"
Q181,"[""But you'll explain these things to me--you'll tell me all I ought to\nknow,""]","[[119752, 119826]]","But you'll explain these things to me--you'll tell me all I ought to
know,",Ellen Olenska,['Newland Archer'],Explicit,Madame Olenska continued,"[['you', 'you']]","[[[119756, 119759], [119791, 119794]]]","[[['Newland Archer'], ['Newland Archer']]]"
Q182,"[""It's you who are telling me; opening my eyes to things I'd looked at\nso long that I'd ceased to see them.""]","[[119893, 119998]]","It's you who are telling me; opening my eyes to things I'd looked at
so long that I'd ceased to see them.",Newland Archer,['Ellen Olenska'],Implicit,,"[['you', 'them']]","[[[119898, 119901], [119993, 119997]]]","[[['Ellen Olenska'], ['Mrs. Van Der Luyden', 'Mr. Van Der Luyden']]]"
Q183,"['Ah, then we can both help each other.  But I want help so much more.\nYou must tell me just what to do.']","[[120173, 120275]]","Ah, then we can both help each other.  But I want help so much more.
You must tell me just what to do.",Ellen Olenska,['Newland Archer'],Implicit,,"[['we', 'You']]","[[[120182, 120184], [120242, 120245]]]","[[['Newland Archer', 'Ellen Olenska'], ['Newland Archer']]]"
Q184,"['There are plenty of people to tell you what to do,']","[[121266, 121316]]","There are plenty of people to tell you what to do,",Newland Archer,['Ellen Olenska'],Explicit,Archer rejoined,[['you']],"[[[121301, 121304]]]",[[['Ellen Olenska']]]
Q185,['Oh--all my aunts?  And my dear old Granny?'],"[[121364, 121406]]",Oh--all my aunts?  And my dear old Granny?,Ellen Olenska,['Newland Archer'],Implicit,,"[['my aunts', 'my dear old Granny']]","[[[121372, 121380], [121387, 121405]]]","[[['Mrs. Lovell Mingott'], ['Mrs. Manson Mingott']]]"
Q186,"[""They're all a little vexed with me for setting up for\nmyself--poor Granny especially.  She wanted to keep me with her; but I\nhad to be free--""]","[[121448, 121589]]","They're all a little vexed with me for setting up for
myself--poor Granny especially.  She wanted to keep me with her; but I
had to be free--",Ellen Olenska,['Newland Archer'],Implicit,,"[['They', 'Granny', 'She', 'her']]","[[[121448, 121452], [121515, 121521], [121535, 121538], [121562, 121565]]]","[[['Mrs. Lovell Mingott'], ['Mrs. Manson Mingott'], ['Mrs. Manson Mingott'], ['Mrs. Manson Mingott']]]"
Q187,"['I think I understand how you feel,', 'Still, your family can\nadvise you; explain differences; show you the way.']","[[121824, 121858], [121871, 121944]]","I think I understand how you feel, Still, your family can
advise you; explain differences; show you the way.",Newland Archer,['Ellen Olenska'],Anaphoric,he said,"[['you'], ['your', 'you', 'you']]","[[[121849, 121852]], [[121878, 121882], [121901, 121904], [121932, 121935]]]","[[['Ellen Olenska']], [['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska']]]"
Q188,['Is New York such a labyrinth?  I\nthought it so straight up and down--like Fifth Avenue.  And with all\nthe cross streets numbered!'],"[[121985, 122114]]","Is New York such a labyrinth?  I
thought it so straight up and down--like Fifth Avenue.  And with all
the cross streets numbered!",Ellen Olenska,['Newland Archer'],Implicit,,[[]],[[]],[[]]
Q189,"['If you knew how I like it for just THAT--the straight-up-and-downness,\nand the big honest labels on everything!']","[[122231, 122342]]","If you knew how I like it for just THAT--the straight-up-and-downness,
and the big honest labels on everything!",Ellen Olenska,['Newland Archer'],Anaphoric,She seemed to guess his faint disapproval of this and added,[['you']],"[[[122234, 122237]]]",[[['Newland Archer']]]
Q190,['Everything may be labelled--but everybody is not.'],"[[122366, 122415]]",Everything may be labelled--but everybody is not.,Newland Archer,['Ellen Olenska'],Implicit,,[[]],[[]],[[]]
Q191,"[""Perhaps.  I may simplify too much--but you'll warn me if I do.""]","[[122419, 122481]]",Perhaps.  I may simplify too much--but you'll warn me if I do.,Ellen Olenska,['Newland Archer'],Implicit,,[['you']],"[[[122458, 122461]]]",[[['Newland Archer']]]
Q192,['There are only two people here\nwho make me feel as if they understood what I mean and could explain\nthings to me: you and Mr. Beaufort.'],"[[122527, 122662]]","There are only two people here
who make me feel as if they understood what I mean and could explain
things to me: you and Mr. Beaufort.",Ellen Olenska,['Newland Archer'],Implicit,,"[['they', 'you', 'Mr. Beaufort']]","[[[122581, 122585], [122641, 122644], [122649, 122661]]]","[[['Newland Archer', 'Julius Beaufort'], ['Newland Archer'], ['Julius Beaufort']]]"
Q193,"[""I understand.  But just at first don't let go of\nyour old friends' hands: I mean the older women, your Granny Mingott,\nMrs. Welland, Mrs. van der Luyden.  They like and admire you--they want\nto help you.""]","[[123059, 123262]]","I understand.  But just at first don't let go of
your old friends' hands: I mean the older women, your Granny Mingott,
Mrs. Welland, Mrs. van der Luyden.  They like and admire you--they want
to help you.",Newland Archer,['Ellen Olenska'],Anaphoric,He answered,"[['your', 'Granny', 'Mrs. Welland', 'Mrs. van der Luyden', 'They', 'you', 'they', 'you']]","[[[123108, 123112], [123162, 123168], [123178, 123190], [123192, 123211], [123214, 123218], [123235, 123238], [123240, 123244], [123258, 123261]]]","[[['Ellen Olenska'], ['Mrs. Manson Mingott'], ['Mrs. Welland'], ['Mrs. Van Der Luyden'], ['Mrs. Manson Mingott', 'Mrs. Van Der Luyden'], ['Ellen Olenska'], ['Mrs. Manson Mingott', 'Mrs. Van Der Luyden'], ['Ellen Olenska']]]"
Q194,"[""Oh, I know--I know!  But on condition\nthat they don't hear anything unpleasant.  Aunt Welland put it in those\nvery words when I tried....  Does no one want to know the truth here,\nMr. Archer?  The real loneliness is living among all these kind people\nwho only ask one to pretend!""]","[[123298, 123577]]","Oh, I know--I know!  But on condition
that they don't hear anything unpleasant.  Aunt Welland put it in those
very words when I tried....  Does no one want to know the truth here,
Mr. Archer?  The real loneliness is living among all these kind people
who only ask one to pretend!",Ellen Olenska,['Newland Archer'],Anaphoric,She shook her head and sighed,"[['they', 'Aunt Welland']]","[[[123341, 123345], [123379, 123391]]]","[[['Mrs. Manson Mingott', 'Mrs. Van Der Luyden'], ['Mrs. Welland']]]"
Q195,"[""Madame Olenska!--Oh, don't, Ellen,""]","[[123662, 123696]]","Madame Olenska!--Oh, don't, Ellen,",Newland Archer,['Ellen Olenska'],Anaphoric,he cried,"[['Madame Olenska', 'Ellen']]","[[[123662, 123676], [123690, 123695]]]","[[['Ellen Olenska'], ['Ellen Olenska']]]"
Q196,"[""Does no one cry here, either?  I suppose there's no need to, in\nheaven,""]","[[123924, 123995]]","Does no one cry here, either?  I suppose there's no need to, in
heaven,",Ellen Olenska,['Newland Archer'],Anaphoric,she said,[[]],[[]],[[]]
Q197,"[""My dear Countess, I've brought an old friend of mine to see you--Mrs.\nStruthers.  She wasn't asked to the party last night, and she wants to\nknow you.""]","[[124595, 124745]]","My dear Countess, I've brought an old friend of mine to see you--Mrs.
Struthers.  She wasn't asked to the party last night, and she wants to
know you.",The Duke,"['Newland Archer', 'Ellen Olenska']",Implicit,,"[['My dear Countess', 'you', 'Mrs.\nStruthers', 'She ', 'she ', 'you']]","[[[124595, 124611], [124655, 124658], [124660, 124674], [124677, 124681], [124723, 124727], [124741, 124744]]]","[[['Ellen Olenska'], ['Ellen Olenska'], ['Mrs. Struthers'], ['Mrs. Struthers'], ['Mrs. Struthers'], ['Ellen Olenska']]]"
Q198,['How kind!  How\ngood of the Duke to think of me!'],"[[125747, 125794]]","How kind!  How
good of the Duke to think of me!",Ellen Olenska,"['Newland Archer', 'The Duke']",Implicit,,[['Duke']],"[[[125774, 125778]]]",[[['The Duke']]]
Q199,['Of course I\nshall be too happy to come.'],"[[125881, 125920]]","Of course I
shall be too happy to come.",Ellen Olenska,"['Newland Archer', 'The Duke']",Implicit,,[[]],[[]],[[]]
Q200,['Rather'],"[[126289, 126295]]",Rather,The Duke,"['Newland Archer', 'Ellen Olenska']",Explicit,The Duke said,[[]],[[]],[[]]
Q201,"[""They'll go at once?""]","[[127566, 127585]]",They'll go at once?,Newland Archer,['_unknowable'],Anaphoric,he enquired,[[]],[[]],[[]]
Q202,"[""It's so delicious--waking every morning to smell lilies-of-the-valley\nin one's room!""]","[[128465, 128549]]","It's so delicious--waking every morning to smell lilies-of-the-valley
in one's room!",Miss Welland,['Newland Archer'],Anaphoric,she said,[[]],[[]],[[]]
Q203,"[""Yesterday they came late.  I hadn't time in the morning--""]","[[128563, 128620]]",Yesterday they came late.  I hadn't time in the morning--,Newland Archer,['Miss Welland'],Implicit,,[[]],[[]],[[]]
Q204,"[""But your remembering each day to send them makes me love them so much\nmore than if you'd given a standing order, and they came every morning\non the minute, like one's music-teacher--as I know Gertrude Lefferts's\ndid, for instance, when she and Lawrence were engaged.""]","[[128624, 128890]]","But your remembering each day to send them makes me love them so much
more than if you'd given a standing order, and they came every morning
on the minute, like one's music-teacher--as I know Gertrude Lefferts's
did, for instance, when she and Lawrence were engaged.",Miss Welland,['Newland Archer'],Implicit,,"[['your', 'you', 'Gertrude Lefferts', 'she', 'Lawrence ']]","[[[128628, 128632], [128707, 128710], [128816, 128833], [128860, 128863], [128868, 128877]]]","[[['Newland Archer'], ['Newland Archer'], ['Gertrude Lefferts'], ['Gertrude Lefferts'], ['Lawrence Lefferts']]]"
Q205,['Ah--they would!'],"[[128894, 128909]]",Ah--they would!,Newland Archer,['Miss Welland'],Explicit,laughed Archer,[['they']],"[[[128898, 128902]]]","[[['Gertrude Lefferts', 'Lawrence Lefferts']]]"
Q206,['When I sent your lilies yesterday afternoon I saw some rather\ngorgeous yellow roses and packed them off to Madame Olenska.  Was that\nright?'],"[[129037, 129176]]","When I sent your lilies yesterday afternoon I saw some rather
gorgeous yellow roses and packed them off to Madame Olenska.  Was that
right?",Newland Archer,['Miss Welland'],Anaphoric,He looked sideways at her fruitlike cheek and felt rich and secure enough to add,"[['your', 'Madame Olenska']]","[[[129049, 129053], [129144, 129158]]]","[[['Miss Welland'], ['Ellen Olenska']]]"
Q207,"[""How dear of you!  Anything of that kind delights her.  It's odd she\ndidn't mention it: she lunched with us today, and spoke of Mr.\nBeaufort's having sent her wonderful orchids, and cousin Henry van der\nLuyden a whole hamper of carnations from Skuytercliff.  She seems so\nsurprised to receive flowers.  Don't people send them in Europe?  She\nthinks it such a pretty custom.""]","[[129180, 129552]]","How dear of you!  Anything of that kind delights her.  It's odd she
didn't mention it: she lunched with us today, and spoke of Mr.
Beaufort's having sent her wonderful orchids, and cousin Henry van der
Luyden a whole hamper of carnations from Skuytercliff.  She seems so
surprised to receive flowers.  Don't people send them in Europe?  She
thinks it such a pretty custom.",Miss Welland,['Newland Archer'],Implicit,,"[['you', 'her', 'she', 'she', 'us', 'Mr.\nBeaufort', 'her', 'Henry van der\nLuyden', 'She', 'She']]","[[[129192, 129195], [129229, 129232], [129244, 129247], [129267, 129270], [129284, 129286], [129307, 129319], [129334, 129337], [129368, 129388], [129438, 129441], [129517, 129520]]]","[[['Newland Archer'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['May Wellend', 'Old Mrs. Mingott', 'Mrs. Lovell Mingott'], ['Julius Beaufort'], ['Ellen Olenska'], ['Mr. Van Der Luyden'], ['Ellen Olenska'], ['Ellen Olenska']]]"
Q208,"[""Oh, well, no wonder mine were overshadowed by Beaufort's,""]","[[129556, 129613]]","Oh, well, no wonder mine were overshadowed by Beaufort's,",Newland Archer,['Miss Welland'],Explicit,said Archer,[['Beaufort']],"[[[129602, 129610]]]",[[['Julius Beaufort']]]
Q209,"[""If you call it long!  Isabel Chivers and Reggie were engaged for two\nyears: Grace and Thorley for nearly a year and a half.  Why aren't we\nvery well off as we are?""]","[[130100, 130263]]","If you call it long!  Isabel Chivers and Reggie were engaged for two
years: Grace and Thorley for nearly a year and a half.  Why aren't we
very well off as we are?",Miss Welland,['Newland Archer'],Implicit,,"[['you', 'we', 'we']]","[[[130103, 130106], [130236, 130238], [130256, 130258]]]","[[['Newland Archer'], ['Miss Welland', 'Newland Archer'], ['Miss Welland', 'Newland Archer']]]"
Q210,"[""Never, if we won't let them, I suppose,""]","[[130553, 130592]]","Never, if we won't let them, I suppose,",Newland Archer,['Miss Welland'],Anaphoric,he mused,[['we']],"[[[130563, 130565]]]","[[['Miss Welland', 'Newland Archer']]]"
Q211,['We might be much better off.  We might be altogether together--we\nmight travel.'],"[[131237, 131316]]","We might be much better off.  We might be altogether together--we
might travel.",Newland Archer,['Miss Welland'],Implicit,,"[['We', 'We', 'we']]","[[[131237, 131239], [131267, 131269], [131300, 131302]]]","[[['Miss Welland', 'Newland Archer'], ['Miss Welland', 'Newland Archer'], ['Miss Welland', 'Newland Archer']]]"
Q212,"['That would be lovely,']","[[131338, 131359]]","That would be lovely,",Miss Welland,['Newland Archer'],Anaphoric,she owned,[[]],[[]],[[]]
Q213,"[""As if the mere 'differently' didn't account for it!""]","[[131480, 131531]]",As if the mere 'differently' didn't account for it!,Newland Archer,['Miss Welland'],Anaphoric,the wooer insisted,[[]],[[]],[[]]
Q214,"[""Newland!  You're so original!""]","[[131555, 131584]]",Newland!  You're so original!,Miss Welland,['Newland Archer'],Anaphoric,she exulted,"[['Newland', 'You']]","[[[131555, 131562], [131565, 131568]]]","[[['Newland Archer'], ['Newland Archer']]]"
Q215,"[""Original!  We're all as like each other as those dolls cut out of the\nsame folded paper.  We're like patterns stencilled on a wall.  Can't\nyou and I strike out for ourselves, May?""]","[[131849, 132028]]","Original!  We're all as like each other as those dolls cut out of the
same folded paper.  We're like patterns stencilled on a wall.  Can't
you and I strike out for ourselves, May?",Newland Archer,['Miss Welland'],Implicit,,"[['We', 'We', 'you', 'May']]","[[[131860, 131862], [131939, 131941], [131988, 131991], [132024, 132027]]]","[[['Miss Welland', 'Newland Archer'], ['Miss Welland', 'Newland Archer'], ['Miss Welland'], ['Miss Welland']]]"
Q216,['Mercy--shall we elope?'],"[[132164, 132186]]",Mercy--shall we elope?,Miss Welland,['Newland Archer'],Anaphoric,she laughed,[['we']],"[[[132177, 132179]]]","[[['Miss Welland', 'Newland Archer']]]"
Q217,['If you would--'],"[[132203, 132217]]",If you would--,Newland Archer,['Miss Welland'],Implicit,,[['you']],"[[[132206, 132209]]]",[[['Miss Welland']]]
Q218,"[""You DO love me, Newland!  I'm so happy.""]","[[132221, 132260]]","You DO love me, Newland!  I'm so happy.",Miss Welland,['Newland Archer'],Implicit,,"[['You', 'Newland']]","[[[132221, 132224], [132237, 132244]]]","[[['Newland Archer'], ['Newland Archer']]]"
Q219,['But then--why not be happier?'],"[[132264, 132293]]",But then--why not be happier?,Newland Archer,['Miss Welland'],Implicit,,[[]],[[]],[[]]
Q220,"[""We can't behave like people in novels, though, can we?""]","[[132297, 132351]]","We can't behave like people in novels, though, can we?",Miss Welland,['Newland Archer'],Implicit,,"[['We', 'we']]","[[[132297, 132299], [132348, 132350]]]","[[['Miss Welland', 'Newland Archer'], ['Miss Welland', 'Newland Archer']]]"
Q221,['Why not--why not--why not?'],"[[132355, 132381]]",Why not--why not--why not?,Newland Archer,['Miss Welland'],Implicit,,[[]],[[]],[[]]
Q222,"[""I'm not clever enough to argue with you.  But that kind of thing is\nrather--vulgar, isn't it?""]","[[132522, 132615]]","I'm not clever enough to argue with you.  But that kind of thing is
rather--vulgar, isn't it?",Miss Welland,['Newland Archer'],Anaphoric,she suggested,[['you']],"[[[132558, 132561]]]",[[['Newland Archer']]]
Q223,"['Are you so much afraid, then, of being vulgar?']","[[132716, 132762]]","Are you so much afraid, then, of being vulgar?",Newland Archer,['Miss Welland'],Implicit,,[['you']],"[[[132720, 132723]]]",[[['Miss Welland']]]
Q224,"['Of course I should hate it--so\nwould you,']","[[132804, 132845]]","Of course I should hate it--so
would you,",Miss Welland,['Newland Archer'],Anaphoric,she rejoined,[['you']],"[[[132841, 132844]]]",[[['Newland Archer']]]
Q225,"[""Oh, did I tell you that I\nshowed Ellen my ring?  She thinks it the most beautiful setting she\never saw.  There's nothing like it in the rue de la Paix, she said.  I\ndo love you, Newland, for being so artistic!""]","[[133058, 133267]]","Oh, did I tell you that I
showed Ellen my ring?  She thinks it the most beautiful setting she
ever saw.  There's nothing like it in the rue de la Paix, she said.  I
do love you, Newland, for being so artistic!",Miss Welland,['Newland Archer'],Anaphoric,she went on,"[['you', 'Ellen', 'She', 'she', 'she', 'you', 'Newland']]","[[[133073, 133076], [133091, 133096], [133107, 133110], [133148, 133151], [133210, 133213], [133231, 133234], [133236, 133243]]]","[[['Newland Archer'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Newland Archer'], ['Newland Archer']]]"
Q226,['Sameness--sameness!'],"[[133705, 133724]]",Sameness--sameness!,Newland Archer,[],Anaphoric,he muttered,[[]],[[]],[[]]
Q227,['What learned things you read!'],"[[135249, 135278]]",What learned things you read!,Janey Archer,['Newland Archer'],Anaphoric,She glanced at the writingtable heaped with books opened a volume of the Contes Drolatiques made a wry face over the archaic French and sighed,[['you']],"[[[135269, 135272]]]",[[['Newland Archer']]]
Q228,['Well--?'],"[[135282, 135289]]",Well--?,Newland Archer,['Janey Archer'],Anaphoric,he asked,[[]],[[]],[[]]
Q229,"[""Mother's very angry.""]","[[135345, 135365]]",Mother's very angry.,Janey Archer,['Newland Archer'],Implicit,,"[[""Mother's""]]","[[[135345, 135353]]]",[[['Mrs. Adeline Archer']]]
Q230,['Angry?  With whom?  About what?'],"[[135369, 135400]]",Angry?  With whom?  About what?,Newland Archer,['Janey Archer'],Implicit,,[[]],[[]],[[]]
