qId,qTextArr,qSpan,qText,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts
Q444,['I trust not. One would always pray against that.'],"[[128788, 128836]]",I trust not. One would always pray against that.,Miss Bartlett,['Lucy'],Implicit,,[[]],[[]],[[]]
Q445,"[""He is really--I think he was taken by surprise, just as I was before.\nBut this time I'm not to blame; I want you to believe that. I simply\nslipped into those violets. No, I want to be really truthful. I am a\nlittle to blame. I had silly thoughts. The sky, you know, was gold,\nand the ground all blue, and for a moment he looked like someone in a\nbook.""]","[[128840, 129191]]","He is really--I think he was taken by surprise, just as I was before.
But this time I'm not to blame; I want you to believe that. I simply
slipped into those violets. No, I want to be really truthful. I am a
little to blame. I had silly thoughts. The sky, you know, was gold,
and the ground all blue, and for a moment he looked like someone in a
book.",Lucy,['Miss Bartlett'],Implicit,,"[['He', 'he', 'you', 'you', 'he']]","[[[128840, 128842], [128862, 128864], [128949, 128952], [129096, 129099], [129158, 129160]]]","[[['George Emerson'], ['George Emerson'], ['Miss Bartlett'], ['Miss Bartlett'], ['George Emerson']]]"
Q446,['In a book?'],"[[129195, 129205]]",In a book?,Miss Bartlett,['Lucy'],Implicit,,[[]],[[]],[[]]
Q447,['Heroes--gods--the nonsense of schoolgirls.'],"[[129209, 129251]]",Heroes--gods--the nonsense of schoolgirls.,Lucy,['Miss Bartlett'],Implicit,,[[]],[[]],[[]]
Q448,['And then?'],"[[129255, 129264]]",And then?,Miss Bartlett,['Lucy'],Implicit,,[[]],[[]],[[]]
Q449,"['But, Charlotte, you know what happened then.']","[[129268, 129312]]","But, Charlotte, you know what happened then.",Lucy,['Miss Bartlett'],Implicit,,"[['Charlotte', 'you']]","[[[129273, 129282], [129284, 129287]]]","[[['Miss Bartlett'], ['Miss Bartlett']]]"
Q450,"['I want to be truthful,', 'It is so hard to be absolutely\ntruthful.']","[[129547, 129569], [129587, 129627]]","I want to be truthful, It is so hard to be absolutely
truthful.",Lucy,['Miss Bartlett'],Anaphoric,she whispered,"[[], []]","[[], []]","[[], []]"
Q451,"[""Don't be troubled, dearest. Wait till you are calmer. We will talk it\nover before bed-time in my room.""]","[[129631, 129733]]","Don't be troubled, dearest. Wait till you are calmer. We will talk it
over before bed-time in my room.",Miss Bartlett,['Lucy'],Implicit,,"[['dearest', 'We']]","[[[129650, 129657], [129685, 129687]]]","[[['Lucy'], ['Miss Bartlett', 'Lucy']]]"
Q452,"['At last,', ""I shall understand myself. I shan't again\nbe troubled by things that come out of nothing, and mean I don't know\nwhat.""]","[[130485, 130493], [130509, 130626]]","At last, I shall understand myself. I shan't again
be troubled by things that come out of nothing, and mean I don't know
what.",Lucy,['Lucy'],Anaphoric,thought she,"[[], []]","[[], []]","[[], []]"
Q453,"['Well, dear, I at all events am ready for Bedfordshire. Come into my\nroom, and I will give a good brush to your hair.']","[[131137, 131253]]","Well, dear, I at all events am ready for Bedfordshire. Come into my
room, and I will give a good brush to your hair.",Miss Bartlett,['Lucy'],Explicit,Miss Bartlett had recovered her luggage and could say,[['your']],"[[[131243, 131247]]]",[[['Lucy']]]
Q454,['So what is to be done?'],"[[131358, 131380]]",So what is to be done?,Miss Bartlett,['Lucy'],Explicit,Miss Bartlett said,[[]],[[]],[[]]
Q455,"['What is to be done? A point, dearest, which you alone can settle.']","[[131558, 131623]]","What is to be done? A point, dearest, which you alone can settle.",Miss Bartlett,['Lucy'],Implicit,,[[]],[[]],[[]]
Q456,"['It has been raining for nearly four hours,']","[[132082, 132124]]","It has been raining for nearly four hours,",Lucy,['Miss Bartlett'],Anaphoric,she said,[[]],[[]],[[]]
Q457,['How do you propose to silence him?'],"[[132181, 132215]]",How do you propose to silence him?,Miss Bartlett,['Lucy'],Implicit,,"[['you', 'him']]","[[[132188, 132191], [132211, 132214]]]","[[['Lucy'], ['George Emerson']]]"
Q458,['The driver?'],"[[132219, 132230]]",The driver?,Lucy,['Miss Bartlett'],Implicit,,[['The driver']],"[[[132219, 132229]]]",[[['The Driver']]]
Q459,"['My dear girl, no; Mr. George Emerson.']","[[132234, 132271]]","My dear girl, no; Mr. George Emerson.",Miss Bartlett,['Lucy'],Implicit,,"[['My dear girl', 'Mr. George Emerson']]","[[[132234, 132246], [132252, 132270]]]","[[['Lucy'], ['George Emerson']]]"
Q460,"[""I don't understand,""]","[[132317, 132336]]","I don't understand,",Lucy,['Miss Bartlett'],Anaphoric,she said,[[]],[[]],[[]]
Q461,['How are you going to stop him talking about it?'],"[[132437, 132484]]",How are you going to stop him talking about it?,Miss Bartlett,['Lucy'],Implicit,,"[['you', 'him']]","[[[132445, 132448], [132463, 132466]]]","[[['Lucy'], ['George Emerson']]]"
Q462,['I have a feeling that talk is a thing he will never do.'],"[[132488, 132543]]",I have a feeling that talk is a thing he will never do.,Lucy,['Miss Bartlett'],Implicit,,[['he']],"[[[132526, 132528]]]",[[['George Emerson']]]
Q463,"['I, too, intend to judge him charitably. But unfortunately I have met\nthe type before. They seldom keep their exploits to themselves.']","[[132547, 132679]]","I, too, intend to judge him charitably. But unfortunately I have met
the type before. They seldom keep their exploits to themselves.",Miss Bartlett,['Lucy'],Implicit,,[['him']],"[[[132571, 132574]]]",[[['George Emerson']]]
Q464,['Exploits?'],"[[132683, 132692]]",Exploits?,Lucy,['Miss Bartlett'],Explicit,cried Lucy,[[]],[[]],[[]]
Q465,"['My poor dear, did you suppose that this was his first? Come here\nand listen to me. I am only gathering it from his own remarks. Do you\nremember that day at lunch when he argued with Miss Alan that liking one\nperson is an extra reason for liking another?']","[[132743, 132996]]","My poor dear, did you suppose that this was his first? Come here
and listen to me. I am only gathering it from his own remarks. Do you
remember that day at lunch when he argued with Miss Alan that liking one
person is an extra reason for liking another?",Miss Bartlett,['Lucy'],Implicit,,"[['My poor dear', 'you', 'his', 'his', 'he', 'Miss Alan']]","[[[132743, 132755], [132761, 132764], [132787, 132790], [132854, 132857], [132910, 132912], [132925, 132934]]]","[[['Lucy'], ['Lucy'], ['George Emerson'], ['George Emerson'], ['George Emerson'], ['Miss Catherine Alan']]]"
Q466,"['Well, I am no prude. There is no need to call him a wicked young man,\nbut obviously he is thoroughly unrefined. Let us put it down to his\ndeplorable antecedents and education, if you wish. But we are no farther\non with our question. What do you propose to do?']","[[133062, 133321]]","Well, I am no prude. There is no need to call him a wicked young man,
but obviously he is thoroughly unrefined. Let us put it down to his
deplorable antecedents and education, if you wish. But we are no farther
on with our question. What do you propose to do?",Miss Bartlett,['Lucy'],Implicit,,"[['him', 'he', 'us', 'his', 'you', 'we', 'our', 'you']]","[[[133108, 133111], [133146, 133148], [133178, 133180], [133196, 133199], [133241, 133244], [133255, 133257], [133281, 133284], [133303, 133306]]]","[[['George Emerson'], ['George Emerson'], ['Miss Bartlett', 'Lucy'], ['George Emerson'], ['Lucy'], ['Miss Bartlett', 'Lucy'], ['Miss Bartlett', 'Lucy'], ['Lucy']]]"
Q467,"['I propose to speak to him,']","[[133453, 133479]]","I propose to speak to him,",Lucy,['Miss Bartlett'],Anaphoric,said she,[['him']],"[[[133475, 133478]]]",[[['George Emerson']]]
Q468,"['You see, Charlotte, your kindness--I shall never forget it. But--as you\nsaid--it is my affair. Mine and his.']","[[133540, 133648]]","You see, Charlotte, your kindness--I shall never forget it. But--as you
said--it is my affair. Mine and his.",Lucy,['Miss Bartlett'],Implicit,,"[['You', 'Charlotte', 'you', 'his']]","[[[133540, 133543], [133549, 133558], [133608, 133611], [133644, 133647]]]","[[['Miss Bartlett'], ['Miss Bartlett'], ['Miss Bartlett'], ['George Emerson']]]"
Q469,"['And you are going to IMPLORE him, to BEG him to keep silence?']","[[133652, 133713]]","And you are going to IMPLORE him, to BEG him to keep silence?",Miss Bartlett,['Lucy'],Implicit,,"[['you', 'him', 'him']]","[[[133656, 133659], [133681, 133684], [133693, 133696]]]","[[['Lucy'], ['George Emerson'], ['George Emerson']]]"
Q470,"['Certainly not. There would be no difficulty. Whatever you ask him he\nanswers, yes or no; then it is over. I have been frightened of him. But\nnow I am not one little bit.']","[[133717, 133886]]","Certainly not. There would be no difficulty. Whatever you ask him he
answers, yes or no; then it is over. I have been frightened of him. But
now I am not one little bit.",Lucy,['Miss Bartlett'],Implicit,,"[['him', 'he', 'him']]","[[[133779, 133782], [133783, 133785], [133849, 133852]]]","[[['George Emerson'], ['George Emerson'], ['George Emerson']]]"
Q471,"['But we fear him for you, dear. You are so young and inexperienced, you\nhave lived among such nice people, that you cannot realize what men can\nbe--how they can take a brutal pleasure in insulting a woman whom her\nsex does not protect and rally round. This afternoon, for example, if I\nhad not arrived, what would have happened?']","[[133890, 134217]]","But we fear him for you, dear. You are so young and inexperienced, you
have lived among such nice people, that you cannot realize what men can
be--how they can take a brutal pleasure in insulting a woman whom her
sex does not protect and rally round. This afternoon, for example, if I
had not arrived, what would have happened?",Miss Bartlett,['Lucy'],Implicit,,"[['we', 'him', 'you', 'You', 'you', 'you']]","[[[133894, 133896], [133902, 133905], [133910, 133913], [133921, 133924], [133957, 133960], [134001, 134004]]]","[[['Miss Bartlett', 'Lucy'], ['George Emerson'], ['Lucy'], ['Lucy'], ['Lucy'], ['Lucy']]]"
Q472,"[""I can't think,""]","[[134221, 134235]]","I can't think,",Lucy,['Miss Bartlett'],Explicit,said Lucy,[[]],[[]],[[]]
Q473,"[""What would have happened if I hadn't arrived?""]","[[134351, 134396]]",What would have happened if I hadn't arrived?,Miss Bartlett,['Lucy'],Implicit,,[[]],[[]],[[]]
Q474,"[""I can't think,""]","[[134400, 134414]]","I can't think,",Lucy,['Miss Bartlett'],Explicit,said Lucy,[[]],[[]],[[]]
Q475,"['When he insulted you, how would you have replied?']","[[134435, 134484]]","When he insulted you, how would you have replied?",Miss Bartlett,['Lucy'],Implicit,,"[['he', 'you', 'you']]","[[[134440, 134442], [134452, 134455], [134467, 134470]]]","[[['George Emerson'], ['Lucy'], ['Lucy']]]"
Q476,"[""I hadn't time to think. You came.""]","[[134488, 134521]]",I hadn't time to think. You came.,Lucy,['Miss Bartlett'],Implicit,,[['You']],"[[[134512, 134515]]]",[[['Miss Bartlett']]]
Q477,"[""Yes, but won't you tell me now what you would have done?""]","[[134525, 134581]]","Yes, but won't you tell me now what you would have done?",Miss Bartlett,['Lucy'],Implicit,,"[['you', 'you']]","[[[134540, 134543], [134561, 134564]]]","[[['Lucy'], ['Lucy']]]"
Q478,['I should have--'],"[[134585, 134600]]",I should have--,Lucy,['Miss Bartlett'],Implicit,,[[]],[[]],[[]]
Q479,"['Come away from the window, dear,', 'You will be seen\nfrom the road.']","[[134775, 134807], [134830, 134861]]","Come away from the window, dear, You will be seen
from the road.",Miss Bartlett,['Lucy'],Explicit,said Miss Bartlett,"[['dear'], ['You']]","[[[134802, 134806]], [[134830, 134833]]]","[[['Lucy']], [['Lucy']]]"
Q480,"[""Oh, for a real man! We are only two women, you and I. Mr. Beebe is\nhopeless. There is Mr. Eager, but you do not trust him. Oh, for your\nbrother! He is young, but I know that his sister's insult would rouse\nin him a very lion. Thank God, chivalry is not yet dead. There are still\nleft some men who can reverence woman.""]","[[135153, 135470]]","Oh, for a real man! We are only two women, you and I. Mr. Beebe is
hopeless. There is Mr. Eager, but you do not trust him. Oh, for your
brother! He is young, but I know that his sister's insult would rouse
in him a very lion. Thank God, chivalry is not yet dead. There are still
left some men who can reverence woman.",Miss Bartlett,['Lucy'],Implicit,,"[['We', 'you', 'Mr. Beebe', 'Mr. Eager', 'you', 'him', 'your\nbrother', 'He', 'his sister', 'him']]","[[[135173, 135175], [135196, 135199], [135207, 135216], [135239, 135248], [135254, 135257], [135271, 135274], [135284, 135296], [135298, 135300], [135327, 135337], [135362, 135365]]]","[[['Miss Bartlett', 'Lucy'], ['Lucy'], ['Mr. Beebe'], ['Rev. Cuthbert Eager'], ['Lucy'], ['Rev. Cuthbert Eager'], ['Freddy'], ['Freddy'], ['Lucy'], ['Freddy']]]"
Q481,"['It will be a push to catch the morning train, but we must try.']","[[135620, 135682]]","It will be a push to catch the morning train, but we must try.",Miss Bartlett,['Lucy'],Anaphoric,she blew into her gloves and said,[['we']],"[[[135670, 135672]]]","[[['Miss Bartlett', 'Lucy']]]"
Q482,['What train?'],"[[135686, 135697]]",What train?,Lucy,['Miss Bartlett'],Implicit,,[[]],[[]],[[]]
Q483,['The train to Rome.'],"[[135701, 135719]]",The train to Rome.,Miss Bartlett,['Lucy'],Implicit,,[[]],[[]],[[]]
Q484,['When does the train to Rome go?'],"[[135828, 135859]]",When does the train to Rome go?,Lucy,['Miss Bartlett'],Implicit,,[[]],[[]],[[]]
Q485,['At eight.'],"[[135863, 135872]]",At eight.,Miss Bartlett,['Lucy'],Implicit,,[[]],[[]],[[]]
Q486,['Signora Bertolini would be upset.'],"[[135876, 135909]]",Signora Bertolini would be upset.,Lucy,['Miss Bartlett'],Implicit,,[['Signora Bertolini']],"[[[135876, 135893]]]",[[['Signora Bertolini']]]
Q487,"['We must face that,']","[[135913, 135931]]","We must face that,",Miss Bartlett,['Lucy'],Explicit,said Miss Bartlett,[['We']],"[[[135913, 135915]]]","[[['Miss Bartlett', 'Lucy']]]"
Q488,"[""She will make us pay for a whole week's pension.""]","[[136008, 136056]]",She will make us pay for a whole week's pension.,Lucy,['Miss Bartlett'],Implicit,,"[['She', 'us']]","[[[136008, 136011], [136022, 136024]]]","[[['Signora Bertolini'], ['Miss Bartlett', 'Lucy']]]"
Q489,"[""I expect she will. However, we shall be much more comfortable at the\nVyses' hotel. Isn't afternoon tea given there for nothing?""]","[[136060, 136187]]","I expect she will. However, we shall be much more comfortable at the
Vyses' hotel. Isn't afternoon tea given there for nothing?",Miss Bartlett,['Lucy'],Implicit,,"[['she', 'we', 'the\nVyses']]","[[[136069, 136072], [136088, 136090], [136125, 136134]]]","[[['Signora Bertolini'], ['Miss Bartlett', 'Lucy'], ['Mrs. Vyse', 'Cecil']]]"
Q490,"['Yes, but they pay extra for wine.']","[[136191, 136224]]","Yes, but they pay extra for wine.",Lucy,['Miss Bartlett'],Implicit,,[['they']],"[[[136200, 136204]]]","[[['Mrs. Vyse', 'Cecil']]]"
Q491,"['Dearest Lucy, how will you ever forgive me?']","[[137563, 137606]]","Dearest Lucy, how will you ever forgive me?",Miss Bartlett,['Lucy'],Anaphoric,she said,"[['Dearest Lucy', 'you']]","[[[137563, 137575], [137586, 137589]]]","[[['Lucy'], ['Lucy']]]"
Q492,"['Charlotte dear, what do you mean? As if I have anything to forgive!']","[[137777, 137844]]","Charlotte dear, what do you mean? As if I have anything to forgive!",Lucy,['Miss Bartlett'],Anaphoric,she said,"[['Charlotte dear', 'you']]","[[[137777, 137791], [137801, 137804]]]","[[['Miss Bartlett'], ['Miss Bartlett']]]"
Q493,"['You have a great deal, and I have a very great deal to forgive myself,\ntoo. I know well how much I vex you at every turn.']","[[137848, 137969]]","You have a great deal, and I have a very great deal to forgive myself,
too. I know well how much I vex you at every turn.",Miss Bartlett,['Lucy'],Implicit,,"[['You', 'you']]","[[[137848, 137851], [137951, 137954]]]","[[['Lucy'], ['Lucy']]]"
Q494,['But no--'],"[[137973, 137981]]",But no--,Lucy,['Miss Bartlett'],Implicit,,[[]],[[]],[[]]
Q495,"['Ah, but yes! I feel that our tour together is hardly the success I had\nhoped. I might have known it would not do. You want someone younger\nand stronger and more in sympathy with you. I am too uninteresting and\nold-fashioned--only fit to pack and unpack your things.']","[[138065, 138330]]","Ah, but yes! I feel that our tour together is hardly the success I had
hoped. I might have known it would not do. You want someone younger
and stronger and more in sympathy with you. I am too uninteresting and
old-fashioned--only fit to pack and unpack your things.",Miss Bartlett,['Lucy'],Implicit,,"[['our', 'You', 'you']]","[[[138090, 138093], [138179, 138182], [138243, 138246]]]","[[['Miss Bartlett', 'Lucy'], ['Lucy'], ['Lucy']]]"
Q496,['Please--'],"[[138334, 138342]]",Please--,Lucy,['Miss Bartlett'],Implicit,,[[]],[[]],[[]]
Q497,"['My only consolation was that you found people more to your taste, and\nwere often able to leave me at home. I had my own poor ideas of what a\nlady ought to do, but I hope I did not inflict them on you more than was\nnecessary. You had your own way about these rooms, at all events.']","[[138346, 138625]]","My only consolation was that you found people more to your taste, and
were often able to leave me at home. I had my own poor ideas of what a
lady ought to do, but I hope I did not inflict them on you more than was
necessary. You had your own way about these rooms, at all events.",Miss Bartlett,['Lucy'],Implicit,,"[['you', 'you', 'You', 'your']]","[[[138375, 138378], [138542, 138545], [138571, 138574], [138579, 138583]]]","[[['Lucy'], ['Lucy'], ['Lucy'], ['Lucy']]]"
Q498,"[""You mustn't say these things,""]","[[138629, 138658]]","You mustn't say these things,",Lucy,['Miss Bartlett'],Explicit,said Lucy,[['You']],"[[[138629, 138632]]]",[[['Miss Bartlett']]]
Q499,"['I have been a failure,', 'Failed to make you\nhappy; failed in my duty to your mother. She has been so generous to me;\nI shall never face her again after this disaster.']","[[138801, 138823], [138925, 139066]]","I have been a failure, Failed to make you
happy; failed in my duty to your mother. She has been so generous to me;
I shall never face her again after this disaster.",Miss Bartlett,['Lucy'],Explicit,said Miss Bartlett,"[[], ['you']]","[[], [[138940, 138943]]]","[[], [['Lucy']]]"
Q500,"[""But mother will understand. It is not your fault, this trouble, and it\nisn't a disaster either.""]","[[139070, 139165]]","But mother will understand. It is not your fault, this trouble, and it
isn't a disaster either.",Lucy,['Miss Bartlett'],Implicit,,"[['mother', 'your']]","[[[139074, 139080], [139108, 139112]]]","[[['Mrs. Honeychurch'], ['Miss Bartlett']]]"
Q501,"['It is my fault, it is a disaster. She will never forgive me, and\nrightly. For instance, what right had I to make friends with Miss\nLavish?']","[[139169, 139307]]","It is my fault, it is a disaster. She will never forgive me, and
rightly. For instance, what right had I to make friends with Miss
Lavish?",Miss Bartlett,['Lucy'],Implicit,,[['Miss\nLavish']],"[[[139295, 139306]]]",[[['Miss Lavish']]]
Q502,['Every right.'],"[[139311, 139323]]",Every right.,Lucy,['Miss Bartlett'],Implicit,,[[]],[[]],[[]]
Q503,"['When I was here for your sake? If I have vexed you it is equally true\nthat I have neglected you. Your mother will see this as clearly as I do,\nwhen you tell her.']","[[139327, 139488]]","When I was here for your sake? If I have vexed you it is equally true
that I have neglected you. Your mother will see this as clearly as I do,
when you tell her.",Miss Bartlett,['Lucy'],Implicit,,"[['your', 'you', 'you', 'you']]","[[[139347, 139351], [139374, 139377], [139419, 139422], [139475, 139478]]]","[[['Lucy'], ['Lucy'], ['Lucy'], ['Lucy']]]"
Q504,['Why need mother hear of it?'],"[[139552, 139579]]",Why need mother hear of it?,Lucy,['Miss Bartlett'],Explicit,Lucy from a cowardly wish to improve the situation said,[[]],[[]],[[]]
Q505,['But you tell her everything?'],"[[139583, 139611]]",But you tell her everything?,Miss Bartlett,['Lucy'],Implicit,,[['you']],"[[[139587, 139590]]]",[[['Lucy']]]
Q506,['I suppose I do generally.'],"[[139615, 139640]]",I suppose I do generally.,Lucy,['Miss Bartlett'],Implicit,,[[]],[[]],[[]]
Q507,['I dare not break your confidence. There is something sacred in it.\nUnless you feel that it is a thing you could not tell her.'],"[[139644, 139769]]","I dare not break your confidence. There is something sacred in it.
Unless you feel that it is a thing you could not tell her.",Miss Bartlett,['Lucy'],Implicit,,"[['you', 'you']]","[[[139718, 139721], [139746, 139749]]]","[[['Lucy'], ['Lucy']]]"
Q508,"['Naturally I should have told her. But in case she should blame you in\nany way, I promise I will not, I am very willing not to. I will never\nspeak of it either to her or to any one.']","[[139814, 139994]]","Naturally I should have told her. But in case she should blame you in
any way, I promise I will not, I am very willing not to. I will never
speak of it either to her or to any one.",Lucy,['Miss Bartlett'],Implicit,,[['you']],"[[[139877, 139880]]]",[[['Miss Bartlett']]]
Q509,"['I wish one word with you in the drawing-room, Mr. Emerson, please.']","[[142095, 142161]]","I wish one word with you in the drawing-room, Mr. Emerson, please.",Miss Bartlett,['George Emerson'],Anaphoric,her voice said,"[['you', 'Mr. Emerson']]","[[[142116, 142119], [142141, 142152]]]","[[['George Emerson'], ['George Emerson']]]"
Q510,"['Good-night, Mr.\nEmerson.']","[[142220, 142244]]","Good-night, Mr.
Emerson.",Miss Bartlett,['George Emerson'],Explicit,Miss Bartlett said,[['Mr.\nEmerson']],"[[[142232, 142243]]]",[[['George Emerson']]]
Q511,"[""It isn't true. It can't all be true. I want not to be\nmuddled. I want to grow older quickly.""]","[[142346, 142438]]","It isn't true. It can't all be true. I want not to be
muddled. I want to grow older quickly.",Lucy,['Lucy'],Explicit,Lucy cried,[[]],[[]],[[]]
Q512,"['Go to bed at once, dear. You need all the rest you can get.']","[[142477, 142536]]","Go to bed at once, dear. You need all the rest you can get.",Miss Bartlett,['Lucy'],Implicit,,"[['dear', 'You', 'you']]","[[[142496, 142500], [142502, 142505], [142524, 142527]]]","[[['Lucy'], ['Lucy'], ['Lucy']]]"
Q513,"[""Where aren't they?"", ""I\ntell you I'm getting fairly sick.""]","[[143738, 143756], [143805, 143840]]","Where aren't they? I
tell you I'm getting fairly sick.",Freddy,['Mrs. Honeychurch'],Anaphoric,said the boy,"[['they'], ['you']]","[[[143751, 143755]], [[143812, 143815]]]","[[['Cecil', 'Lucy']], [['Mrs. Honeychurch']]]"
Q514,"[""For goodness' sake go out of my drawing-room, then?""]","[[143844, 143895]]","For goodness' sake go out of my drawing-room, then?",Mrs. Honeychurch,['Freddy'],Explicit,cried Mrs Honeychurch,[[]],[[]],[[]]
Q515,"['I think things are coming to a head,']","[[144018, 144054]]","I think things are coming to a head,",Mrs. Honeychurch,['Freddy'],Anaphoric,she observed,[[]],[[]],[[]]
Q516,['Time they did.'],"[[144173, 144187]]",Time they did.,Freddy,['Mrs. Honeychurch'],Implicit,,[['they']],"[[[144178, 144182]]]","[[['Cecil', 'Lucy']]]"
Q517,['I am glad that Cecil is asking her this once more.'],"[[144191, 144241]]",I am glad that Cecil is asking her this once more.,Mrs. Honeychurch,['Freddy'],Implicit,,"[['Cecil', 'her']]","[[[144206, 144211], [144222, 144225]]]","[[['Cecil'], ['Lucy']]]"
Q518,"[""It's his third go, isn't it?""]","[[144245, 144273]]","It's his third go, isn't it?",Freddy,['Mrs. Honeychurch'],Implicit,,[['his']],"[[[144250, 144253]]]",[[['Cecil']]]
Q519,['Freddy I do call the way you talk unkind.'],"[[144277, 144318]]",Freddy I do call the way you talk unkind.,Mrs. Honeychurch,['Freddy'],Implicit,,"[['Freddy', 'you']]","[[[144277, 144283], [144302, 144305]]]","[[['Freddy'], ['Freddy']]]"
Q520,"[""I didn't mean to be unkind."", ""But I do think Lucy might\nhave got this off her chest in Italy. I don't know how girls manage\nthings, but she can't have said"", ""properly before, or she wouldn't\nhave to say it again now. Over the whole thing--I can't explain--I do\nfeel so uncomfortable.""]","[[144322, 144349], [144367, 144492], [144498, 144623]]","I didn't mean to be unkind. But I do think Lucy might
have got this off her chest in Italy. I don't know how girls manage
things, but she can't have said properly before, or she wouldn't
have to say it again now. Over the whole thing--I can't explain--I do
feel so uncomfortable.",Freddy,['Mrs. Honeychurch'],Anaphoric,he added,"[[], ['Lucy', 'her', 'she'], ['she']]","[[], [[144382, 144386], [144411, 144414], [144473, 144476]], [[144518, 144521]]]","[[], [['Lucy'], ['Lucy'], ['Lucy']], [['Lucy']]]"
Q521,"['Do you indeed, dear? How interesting!']","[[144627, 144664]]","Do you indeed, dear? How interesting!",Mrs. Honeychurch,['Freddy'],Implicit,,"[['you', 'dear']]","[[[144630, 144633], [144642, 144646]]]","[[['Freddy'], ['Freddy']]]"
Q522,['I feel--never mind.'],"[[144668, 144687]]",I feel--never mind.,Freddy,['Mrs. Honeychurch'],Implicit,,[[]],[[]],[[]]
Q523,"[""Just listen to what I have written to Mrs. Vyse. I said: 'Dear Mrs.\nVyse.'""]","[[144717, 144791]]","Just listen to what I have written to Mrs. Vyse. I said: 'Dear Mrs.
Vyse.'",Mrs. Honeychurch,['Freddy'],Implicit,,[['Mrs. Vyse']],"[[[144755, 144764]]]",[[['Mrs. Vyse']]]
Q524,"['Yes, mother, you told me. A jolly good letter.']","[[144795, 144841]]","Yes, mother, you told me. A jolly good letter.",Freddy,['Mrs. Honeychurch'],Implicit,,"[['mother', 'you']]","[[[144800, 144806], [144808, 144811]]]","[[['Mrs. Honeychurch'], ['Mrs. Honeychurch']]]"
Q525,['I said:'],"[[144845, 144852]]",I said:,Mrs. Honeychurch,['Freddy'],Implicit,,[[]],[[]],[[]]
Q526,"[""I was rather amused at Cecil asking my permission at all. He\nhas always gone in for unconventionality, and parents nowhere, and so\nforth. When it comes to the point, he can't get on without me.""]","[[144991, 145184]]","I was rather amused at Cecil asking my permission at all. He
has always gone in for unconventionality, and parents nowhere, and so
forth. When it comes to the point, he can't get on without me.",Mrs. Honeychurch,['Freddy'],Implicit,,"[['Cecil', 'He', 'he']]","[[[145014, 145019], [145049, 145051], [145157, 145159]]]","[[['Cecil'], ['Cecil'], ['Cecil']]]"
Q527,['Nor me.'],"[[145188, 145195]]",Nor me.,Freddy,['Mrs. Honeychurch'],Implicit,,[[]],[[]],[[]]
Q528,['You?'],"[[145199, 145203]]",You?,Mrs. Honeychurch,['Freddy'],Implicit,,[['You']],"[[[145199, 145202]]]",[[['Freddy']]]
Q529,['What do you mean?'],"[[145223, 145240]]",What do you mean?,Mrs. Honeychurch,['Freddy'],Implicit,,[['you']],"[[[145231, 145234]]]",[[['Freddy']]]
Q530,['He asked me for my permission also.'],"[[145244, 145279]]",He asked me for my permission also.,Freddy,['Mrs. Honeychurch'],Implicit,,[['He']],"[[[145244, 145246]]]",[[['Cecil']]]
Q531,['How very odd of him!'],"[[145298, 145318]]",How very odd of him!,Mrs. Honeychurch,['Freddy'],Anaphoric,She exclaimed,[['him']],"[[[145314, 145317]]]",[[['Cecil']]]
Q532,"['Why so?', ""Why shouldn't my permission be\nasked?""]","[[145322, 145329], [145356, 145393]]","Why so? Why shouldn't my permission be
asked?",Freddy,['Mrs. Honeychurch'],Anaphoric,asked the son,"[[], []]","[[], []]","[[], []]"
Q533,['What do you know about Lucy or girls or anything? What ever did you\nsay?'],"[[145397, 145469]]","What do you know about Lucy or girls or anything? What ever did you
say?",Mrs. Honeychurch,['Freddy'],Implicit,,[['Lucy']],"[[[145420, 145424]]]",[[['Lucy']]]
Q534,"['I said to Cecil,']","[[145473, 145489]]","I said to Cecil,",Freddy,['Mrs. Honeychurch'],Implicit,,[['Cecil']],"[[[145483, 145488]]]",[[['Cecil']]]
Q535,['What a helpful answer!'],"[[145544, 145566]]",What a helpful answer!,Mrs. Honeychurch,['Freddy'],Implicit,,[[]],[[]],[[]]
Q536,"['The bother is this,']","[[145654, 145673]]","The bother is this,",Freddy,['Mrs. Honeychurch'],Explicit,began Freddy,[[]],[[]],[[]]
Q537,"['Freddy, you must come. There they still are!']","[[145802, 145846]]","Freddy, you must come. There they still are!",Mrs. Honeychurch,['Freddy'],Implicit,,"[['Freddy', 'you', 'they']]","[[[145802, 145808], [145810, 145813], [145831, 145835]]]","[[['Freddy'], ['Freddy'], ['Cecil', 'Lucy']]]"
Q538,"[""I don't see you ought to go peeping like that.""]","[[145850, 145896]]",I don't see you ought to go peeping like that.,Freddy,['Mrs. Honeychurch'],Implicit,,[['you']],"[[[145862, 145865]]]",[[['Mrs. Honeychurch']]]
Q539,"[""Peeping like that! Can't I look out of my own window?""]","[[145900, 145953]]",Peeping like that! Can't I look out of my own window?,Mrs. Honeychurch,['Freddy'],Implicit,,[[]],[[]],[[]]
Q540,['Still page 322?'],"[[146030, 146045]]",Still page 322?,Mrs. Honeychurch,['Freddy'],Anaphoric,she returned to the writingtable observing,[[]],[[]],[[]]
