qId,qTextArr,qSpan,qText,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts
Q234,"[""What's the matter?""]","[[32598, 32616]]",What's the matter?,Jake Barnes,['Brett Ashley'],Implicit,,[[]],[[]],[[]]
Q235,"[""I can't stand it.""]","[[32620, 32637]]",I can't stand it.,Brett Ashley,['Jake Barnes'],Implicit,,[[]],[[]],[[]]
Q236,"['Oh, Brett.']","[[32641, 32651]]","Oh, Brett.",Jake Barnes,['Brett Ashley'],Implicit,,[['Brett']],"[[[32645, 32650]]]",[[['Brett Ashley']]]
Q237,"[""You mustn't. You must know. I can't stand it, that's all. Oh, darling,\nplease understand!""]","[[32655, 32744]]","You mustn't. You must know. I can't stand it, that's all. Oh, darling,
please understand!",Brett Ashley,['Jake Barnes'],Implicit,,"[['You', 'You', 'darling']]","[[[32655, 32658], [32668, 32671], [32717, 32724]]]","[[['Jake Barnes'], ['Jake Barnes'], ['Jake Barnes']]]"
Q238,"[""Don't you love me?""]","[[32748, 32766]]",Don't you love me?,Jake Barnes,['Brett Ashley'],Implicit,,[['you']],"[[[32754, 32757]]]",[[['Brett Ashley']]]
Q239,['Love you? I simply turn all to jelly when you touch me.'],"[[32770, 32825]]",Love you? I simply turn all to jelly when you touch me.,Brett Ashley,['Jake Barnes'],Implicit,,"[['you', 'you']]","[[[32775, 32778], [32812, 32815]]]","[[['Jake Barnes'], ['Jake Barnes']]]"
Q240,"[""Isn't there anything we can do about it?""]","[[32829, 32869]]",Isn't there anything we can do about it?,Jake Barnes,['Brett Ashley'],Implicit,,[['we']],"[[[32850, 32852]]]","[[['Jake Barnes', 'Brett Ashley']]]"
Q241,"[""And there's not a damn thing we could do,""]","[[33330, 33371]]","And there's not a damn thing we could do,",Jake Barnes,['Brett Ashley'],Anaphoric,I said,[['we']],"[[[33359, 33361]]]","[[['Jake Barnes', 'Brett Ashley']]]"
Q242,"[""I don't know,"", ""I don't want to go through that hell again.""]","[[33383, 33396], [33409, 33452]]","I don't know, I don't want to go through that hell again.",Brett Ashley,['Jake Barnes'],Anaphoric,she said,"[[], []]","[[], []]","[[], []]"
Q243,"[""We'd better keep away from each other.""]","[[33456, 33494]]",We'd better keep away from each other.,Jake Barnes,['Brett Ashley'],Implicit,,[['We']],"[[[33456, 33458]]]","[[['Jake Barnes', 'Brett Ashley']]]"
Q244,"[""But, darling, I have to see you. It isn't all that you know.""]","[[33498, 33558]]","But, darling, I have to see you. It isn't all that you know.",Brett Ashley,['Jake Barnes'],Implicit,,"[['darling', 'you', 'you']]","[[[33503, 33510], [33526, 33529], [33549, 33552]]]","[[['Jake Barnes'], ['Jake Barnes'], ['Jake Barnes']]]"
Q245,"['No, but it always gets to be.']","[[33562, 33591]]","No, but it always gets to be.",Jake Barnes,['Brett Ashley'],Implicit,,[[]],[[]],[[]]
Q246,"[""That's my fault. Don't we pay for all the things we do, though?""]","[[33595, 33658]]","That's my fault. Don't we pay for all the things we do, though?",Brett Ashley,['Jake Barnes'],Implicit,,"[['we', 'we']]","[[[33618, 33620], [33644, 33646]]]","[[['Jake Barnes', 'Brett Ashley'], ['Jake Barnes', 'Brett Ashley']]]"
Q247,"[""When I think of the hell I've put chaps through. I'm paying for it all\nnow.""]","[[33821, 33896]]","When I think of the hell I've put chaps through. I'm paying for it all
now.",Brett Ashley,['Jake Barnes'],Implicit,,[[]],[[]],[[]]
Q248,"[""Don't talk like a fool,"", 'Besides, what happened to me is\nsupposed to be funny. I never think about it.']","[[33900, 33923], [33934, 34011]]","Don't talk like a fool, Besides, what happened to me is
supposed to be funny. I never think about it.",Jake Barnes,['Brett Ashley'],Anaphoric,I said,"[[], []]","[[], []]","[[], []]"
Q249,"[""Oh, no. I'll lay you don't.""]","[[34015, 34042]]","Oh, no. I'll lay you don't.",Brett Ashley,['Jake Barnes'],Implicit,,[['you']],"[[[34032, 34035]]]",[[['Jake Barnes']]]
Q250,"[""Well, let's shut up about it.""]","[[34046, 34075]]","Well, let's shut up about it.",Jake Barnes,['Brett Ashley'],Implicit,,"[[""'s""]]","[[[34055, 34057]]]","[[['Jake Barnes', 'Brett Ashley']]]"
Q251,"['I laughed about it too, myself, once.']","[[34079, 34116]]","I laughed about it too, myself, once.",Brett Ashley,['Jake Barnes'],Implicit,,[[]],[[]],[[]]
Q252,"[""A\nfriend of my brother's came home that way from Mons. It seemed like a\nhell of a joke. Chaps never know anything, do they?""]","[[34145, 34268]]","A
friend of my brother's came home that way from Mons. It seemed like a
hell of a joke. Chaps never know anything, do they?",Brett Ashley,['Jake Barnes'],Implicit,,[[]],[[]],[[]]
Q253,"['No,', 'Nobody ever knows anything.', ""It's funny,"", ""It's very funny. And it's a lot of fun, too, to\nbe in love.""]","[[34272, 34275], [34286, 34313], [34593, 34604], [34615, 34674]]","No, Nobody ever knows anything. It's funny, It's very funny. And it's a lot of fun, too, to
be in love.",Jake Barnes,['Brett Ashley'],Anaphoric,I said,"[[], [], [], []]","[[], [], [], []]","[[], [], [], []]"
Q254,['Do you think so?'],"[[34678, 34694]]",Do you think so?,Brett Ashley,['Jake Barnes'],Implicit,,[['you']],"[[[34681, 34684]]]",[[['Jake Barnes']]]
Q255,"[""I don't mean fun that way. In a way it's an enjoyable feeling.""]","[[34726, 34788]]",I don't mean fun that way. In a way it's an enjoyable feeling.,Jake Barnes,['Brett Ashley'],Implicit,,[[]],[[]],[[]]
Q256,"['No,', ""I think it's hell on earth.""]","[[34792, 34795], [34808, 34835]]","No, I think it's hell on earth.",Brett Ashley,['Jake Barnes'],Anaphoric,she said,"[[], []]","[[], []]","[[], []]"
Q257,"[""It's good to see each other.""]","[[34839, 34867]]",It's good to see each other.,Jake Barnes,['Brett Ashley'],Implicit,,[[]],[[]],[[]]
Q258,"[""No. I don't think it is.""]","[[34871, 34895]]",No. I don't think it is.,Brett Ashley,['Jake Barnes'],Implicit,,[[]],[[]],[[]]
Q259,"[""Don't you want to?""]","[[34899, 34917]]",Don't you want to?,Jake Barnes,['Brett Ashley'],Implicit,,[['you']],"[[[34905, 34908]]]",[[['Brett Ashley']]]
Q260,['I have to.'],"[[34921, 34931]]",I have to.,Brett Ashley,['Jake Barnes'],Implicit,,[[]],[[]],[[]]
Q261,['Where do you want to go?'],"[[35173, 35197]]",Where do you want to go?,Jake Barnes,['Brett Ashley'],Anaphoric,I asked,[['you']],"[[[35182, 35185]]]",[[['Brett Ashley']]]
Q262,"['Oh, go to the Select.']","[[35238, 35259]]","Oh, go to the Select.",Brett Ashley,['Jake Barnes'],Implicit,,[[]],[[]],[[]]
Q263,"['Caf  Select,', 'Boulevard Montparnasse.']","[[35263, 35275], [35297, 35320]]","Caf  Select, Boulevard Montparnasse.",Jake Barnes,['Brett Ashley'],Anaphoric,I told the driver,"[[], []]","[[], []]","[[], []]"
Q264,['Would\nyou mind very much if I asked you to do something?'],"[[35532, 35588]]","Would
you mind very much if I asked you to do something?",Brett Ashley,['Jake Barnes'],Explicit,Brett said,"[['you', 'you']]","[[[35538, 35541], [35568, 35571]]]","[[['Jake Barnes'], ['Jake Barnes']]]"
Q265,"[""Don't be silly.""]","[[35592, 35607]]",Don't be silly.,Jake Barnes,['Brett Ashley'],Implicit,,[[]],[[]],[[]]
Q266,['Kiss me just once more before we get there.'],"[[35611, 35654]]",Kiss me just once more before we get there.,Brett Ashley,['Jake Barnes'],Implicit,,[['we']],"[[[35641, 35643]]]","[[['Jake Barnes', 'Brett Ashley']]]"
Q267,"['I\nsay, do I look too much of a mess?']","[[35797, 35833]]","I
say, do I look too much of a mess?",Brett Ashley,['Jake Barnes'],Implicit,,[[]],[[]],[[]]
Q268,"['Hello, you chaps,', ""I'm going to have a drink.""]","[[35987, 36004], [36019, 36045]]","Hello, you chaps, I'm going to have a drink.",Brett Ashley,['Jake Barnes'],Explicit,Brett said,"[['you chaps'], []]","[[[35994, 36003]], []]","[[['Zizi', 'Jake Barnes']], []]"
Q269,"['Oh, Brett! Brett!', 'I got\nsomething fine to tell you.']","[[36049, 36066], [36181, 36214]]","Oh, Brett! Brett! I got
something fine to tell you.",Zizi,"['Jake Barnes', 'Brett Ashley']",Anaphoric,the little Greek portraitpainter who called himself a duke and whom everybody called Zizi pushed up to her,"[['Brett', 'Brett'], ['you']]","[[[36053, 36058], [36060, 36065]], [[36210, 36213]]]","[[['Brett Ashley'], ['Brett Ashley']], [['Brett Ashley']]]"
Q270,"['Hello, Zizi,']","[[36218, 36230]]","Hello, Zizi,",Brett Ashley,"['Jake Barnes', 'Zizi']",Explicit,Brett said,[['Zizi']],"[[[36225, 36229]]]",[[['Zizi']]]
Q271,"['I want you to meet a friend,']","[[36246, 36274]]","I want you to meet a friend,",Zizi,"['Jake Barnes', 'Brett Ashley']",Explicit,Zizi said,"[['you', 'a friend']]","[[[36253, 36256], [36265, 36273]]]","[[['Brett Ashley'], ['Count Mippipopolous']]]"
Q272,"['Count Mippipopolous, meet my friend Lady Ashley.']","[[36308, 36356]]","Count Mippipopolous, meet my friend Lady Ashley.",Zizi,"['Jake Barnes', 'Count Mippipopolous', 'Brett Ashley']",Implicit,,"[['Count Mippipopolous', 'my friend Lady Ashley', 'Lady Ashley']]","[[[36308, 36327], [36334, 36355], [36344, 36355]]]","[[['Count Mippipopolous'], ['Brett Ashley'], ['Brett Ashley']]]"
Q273,['How do you do?'],"[[36360, 36374]]",How do you do?,Brett Ashley,"['Jake Barnes', 'Count Mippipopolous', 'Zizi']",Explicit,said Brett,[['you']],"[[[36367, 36370]]]",[[['Count Mippipopolous']]]
Q274,"['Well, does your Ladyship have a good time here in Paris?']","[[36390, 36446]]","Well, does your Ladyship have a good time here in Paris?",Count Mippipopolous,"['Jake Barnes', 'Brett Ashley', 'Zizi']",Explicit,asked Count Mippipopolous,[['your Ladyship']],"[[[36401, 36414]]]",[[['Brett Ashley']]]
Q275,"['Rather,']","[[36521, 36528]]","Rather,",Brett Ashley,"['Jake Barnes', 'Count Mippipopolous', 'Zizi']",Explicit,said Brett,[[]],[[]],[[]]
Q276,"['Paris is a fine town all right,', 'But I guess you have\npretty big doings yourself over in London.']","[[36544, 36575], [36594, 36657]]","Paris is a fine town all right, But I guess you have
pretty big doings yourself over in London.",Count Mippipopolous,"['Jake Barnes', 'Brett Ashley', 'Zizi']",Anaphoric,said the count,"[[], ['you']]","[[], [[36606, 36609]]]","[[], [['Brett Ashley']]]"
Q277,"['Oh, yes,', 'Enormous.']","[[36661, 36669], [36684, 36693]]","Oh, yes, Enormous.",Brett Ashley,"['Jake Barnes', 'Count Mippipopolous', 'Zizi']",Explicit,said Brett,"[[], []]","[[], []]","[[], []]"
Q278,"['Barnes,', 'have a drink.\nThat girl of yours got in a frightful row.']","[[36734, 36741], [36753, 36809]]","Barnes, have a drink.
That girl of yours got in a frightful row.",Henry Braddocks,"['Jake Barnes', 'Mrs. Braddocks']",Anaphoric,he said,"[['Barnes'], ['That girl of yours']]","[[[36734, 36740]], [[36767, 36785]]]","[[['Jake Barnes']], [['Georgette']]]"
Q279,['What about?'],"[[36813, 36824]]",What about?,Jake Barnes,"['Mrs. Braddocks', 'Henry Braddocks']",Implicit,,[[]],[[]],[[]]
Q280,"[""Something the patronne's daughter said. A corking row. She was rather\nsplendid, you know. Showed her yellow card and demanded the patronne's\ndaughter's too. I say it was a row.""]","[[36828, 37004]]","Something the patronne's daughter said. A corking row. She was rather
splendid, you know. Showed her yellow card and demanded the patronne's
daughter's too. I say it was a row.",Henry Braddocks,"['Jake Barnes', 'Mrs. Braddocks']",Implicit,,"[['the patronne', 'She', 'her', 'the patronne']]","[[[36838, 36850], [36883, 36886], [36925, 36928], [36954, 36966]]]","[[['The Patronne'], ['Georgette'], ['Georgette'], ['The Patronne']]]"
Q281,['What finally happened?'],"[[37008, 37030]]",What finally happened?,Jake Barnes,"['Mrs. Braddocks', 'Henry Braddocks']",Implicit,,[[]],[[]],[[]]
Q282,"['Oh, some one took her home. Not a bad-looking girl. Wonderful command\nof the idiom. Do stay and have a drink.']","[[37034, 37143]]","Oh, some one took her home. Not a bad-looking girl. Wonderful command
of the idiom. Do stay and have a drink.",Henry Braddocks,"['Jake Barnes', 'Mrs. Braddocks']",Implicit,,[['her']],"[[[37052, 37055]]]",[[['Georgette']]]
Q283,"['No,', 'I must shove off. Seen Cohn?']","[[37147, 37150], [37161, 37189]]","No, I must shove off. Seen Cohn?",Jake Barnes,"['Mrs. Braddocks', 'Henry Braddocks']",Anaphoric,I said,"[[], ['Cohn']]","[[], [[37184, 37188]]]","[[], [['Robert Cohn']]]"
Q284,"['He went home with Frances,']","[[37193, 37219]]","He went home with Frances,",Mrs. Braddocks,"['Jake Barnes', 'Henry Braddocks']",Explicit,Mrs Braddock put in,"[['He', 'Frances']]","[[[37193, 37195], [37211, 37218]]]","[[['Robert Cohn'], ['Frances Clyne']]]"
Q285,"['Poor chap, he looks awfully down,']","[[37245, 37278]]","Poor chap, he looks awfully down,",Henry Braddocks,"['Jake Barnes', 'Mrs. Braddocks']",Explicit,Braddocks said,"[['Poor chap', 'he']]","[[[37245, 37254], [37256, 37258]]]","[[['Robert Cohn'], ['Robert Cohn']]]"
Q286,"['I dare say he is,']","[[37298, 37315]]","I dare say he is,",Mrs. Braddocks,"['Jake Barnes', 'Henry Braddocks']",Explicit,said Mrs Braddocks,[['he']],"[[[37309, 37311]]]",[[['Robert Cohn']]]
Q287,"['I have to shove off,', 'Good night.']","[[37340, 37360], [37371, 37382]]","I have to shove off, Good night.",Jake Barnes,"['Mrs. Braddocks', 'Henry Braddocks']",Anaphoric,I said,"[[], []]","[[], []]","[[], []]"
Q288,"['Will you take a glass of wine with us, sir?']","[[37457, 37500]]","Will you take a glass of wine with us, sir?",Count Mippipopolous,"['Jake Barnes', 'Brett Ashley']",Anaphoric,he asked,"[['you', 'us', 'sir']]","[[[37462, 37465], [37492, 37494], [37496, 37499]]]","[[['Jake Barnes'], ['Count Mippipopolous', 'Brett Ashley'], ['Jake Barnes']]]"
Q289,['No. Thanks awfully. I have to go.'],"[[37514, 37547]]",No. Thanks awfully. I have to go.,Jake Barnes,"['Count Mippipopolous', 'Brett Ashley']",Implicit,,[[]],[[]],[[]]
Q290,['Really going?'],"[[37551, 37564]]",Really going?,Brett Ashley,"['Jake Barnes', 'Count Mippipopolous']",Explicit,Brett asked,[[]],[[]],[[]]
Q291,"['Yes,', ""I've got a rotten headache.""]","[[37581, 37585], [37596, 37623]]","Yes, I've got a rotten headache.",Jake Barnes,"['Count Mippipopolous', 'Brett Ashley']",Anaphoric,I said,"[[], []]","[[], []]","[[], []]"
Q292,"[""I'll see you to-morrow?""]","[[37627, 37650]]",I'll see you to-morrow?,Brett Ashley,"['Jake Barnes', 'Count Mippipopolous']",Implicit,,[['you']],"[[[37636, 37639]]]",[[['Jake Barnes']]]
Q293,['Come in at the office.'],"[[37654, 37676]]",Come in at the office.,Jake Barnes,"['Count Mippipopolous', 'Brett Ashley']",Implicit,,[[]],[[]],[[]]
Q294,['Hardly.'],"[[37680, 37687]]",Hardly.,Brett Ashley,"['Jake Barnes', 'Count Mippipopolous']",Implicit,,[[]],[[]],[[]]
Q295,"['Well, where will I see you?']","[[37691, 37718]]","Well, where will I see you?",Jake Barnes,"['Count Mippipopolous', 'Brett Ashley']",Implicit,,[['you']],"[[[37714, 37717]]]",[[['Brett Ashley']]]
Q296,"[""Anywhere around five o'clock.""]","[[37722, 37751]]",Anywhere around five o'clock.,Brett Ashley,"['Jake Barnes', 'Count Mippipopolous']",Implicit,,[[]],[[]],[[]]
Q297,['Make it the other side of town then.'],"[[37755, 37791]]",Make it the other side of town then.,Jake Barnes,"['Count Mippipopolous', 'Brett Ashley']",Implicit,,[[]],[[]],[[]]
Q298,"[""Good. I'll be at the Crillon at five.""]","[[37795, 37832]]",Good. I'll be at the Crillon at five.,Brett Ashley,"['Jake Barnes', 'Count Mippipopolous']",Implicit,,[[]],[[]],[[]]
Q299,"['Try and be there,']","[[37836, 37853]]","Try and be there,",Jake Barnes,"['Count Mippipopolous', 'Brett Ashley']",Anaphoric,I said,[[]],[[]],[[]]
Q300,"[""Don't worry,"", ""I've never let you down, have I?""]","[[37865, 37877], [37892, 37924]]","Don't worry, I've never let you down, have I?",Brett Ashley,"['Jake Barnes', 'Count Mippipopolous']",Explicit,Brett said,"[[], ['you']]","[[], [[37907, 37910]]]","[[], [['Jake Barnes']]]"
Q301,['Heard from Mike?'],"[[37928, 37944]]",Heard from Mike?,Jake Barnes,"['Count Mippipopolous', 'Brett Ashley']",Implicit,,[[]],[[]],[[]]
Q302,['Letter to-day.'],"[[37948, 37962]]",Letter to-day.,Brett Ashley,"['Jake Barnes', 'Count Mippipopolous']",Implicit,,[[]],[[]],[[]]
Q303,"['Good night, sir,']","[[37966, 37982]]","Good night, sir,",Count Mippipopolous,"['Jake Barnes', 'Brett Ashley']",Anaphoric,said the count,[['sir']],"[[[37978, 37981]]]",[[['Jake Barnes']]]
Q304,"['You, a\nforeigner, an Englishman', 'have given\nmore than your life.', 'Che mala fortuna! Che mala fortuna!']","[[41486, 41517], [41554, 41585], [41725, 41760]]","You, a
foreigner, an Englishman have given
more than your life. Che mala fortuna! Che mala fortuna!",The Liaison Colonel,['Jake Barnes'],Anaphoric,he made that wonderful speech,"[['You'], ['your'], []]","[[[41486, 41489]], [[41575, 41579]], []]","[[['Jake Barnes']], [['Jake Barnes']], []]"
Q305,"['Is that you, Monsieur Barnes?']","[[42925, 42954]]","Is that you, Monsieur Barnes?",The Concierge,['Jake Barnes'],Explicit,the concierge called,"[['you', 'Monsieur Barnes']]","[[[42933, 42936], [42938, 42953]]]","[[['Jake Barnes'], ['Jake Barnes']]]"
Q306,"[""Yes. It's me.""]","[[42980, 42993]]",Yes. It's me.,Jake Barnes,['The Concierge'],Implicit,,[[]],[[]],[[]]
Q307,"[""There's a species of woman here who's waked the whole street up. What\nkind of a dirty business at this time of night! She says she must see\nyou. I've told her you're asleep.""]","[[42997, 43170]]","There's a species of woman here who's waked the whole street up. What
kind of a dirty business at this time of night! She says she must see
you. I've told her you're asleep.",The Concierge,['Jake Barnes'],Implicit,,"[['She', 'she', 'you', 'her', 'you']]","[[[43115, 43118], [43124, 43127], [43137, 43140], [43152, 43155], [43156, 43159]]]","[[['Brett Ashley'], ['Brett Ashley'], ['Jake Barnes'], ['Brett Ashley'], ['Jake Barnes']]]"
Q308,"['Will you send her up, please?']","[[43304, 43333]]","Will you send her up, please?",Jake Barnes,['The Concierge'],Implicit,,"[['you', 'her']]","[[[43309, 43312], [43318, 43321]]]","[[['The Concierge'], ['Brett Ashley']]]"
Q309,"['Silly thing to\ndo,', ""Make an awful row. I say, you weren't asleep, were you?""]","[[43390, 43408], [43421, 43476]]","Silly thing to
do, Make an awful row. I say, you weren't asleep, were you?",Brett Ashley,['Jake Barnes'],Anaphoric,she said,"[[], ['you', 'you']]","[[], [[43447, 43450], [43472, 43475]]]","[[], [['Jake Barnes'], ['Jake Barnes']]]"
Q310,['What did you think I was doing?'],"[[43480, 43511]]",What did you think I was doing?,Jake Barnes,['Brett Ashley'],Implicit,,[['you']],"[[[43489, 43492]]]",[[['Brett Ashley']]]
Q311,"[""Don't know. What time is it?""]","[[43515, 43543]]",Don't know. What time is it?,Brett Ashley,['Jake Barnes'],Implicit,,[[]],[[]],[[]]
Q312,"['Had no idea what hour it\nwas,', ""I say, can a chap sit down? Don't be cross, darling.\nJust left the count. He brought me here.""]","[[43593, 43622], [43637, 43730]]","Had no idea what hour it
was, I say, can a chap sit down? Don't be cross, darling.
Just left the count. He brought me here.",Brett Ashley,['Jake Barnes'],Explicit,Brett said,"[[], ['darling', 'the count', 'He']]","[[], [[43681, 43688], [43700, 43709], [43711, 43713]]]","[[], [['Jake Barnes'], ['Count Mippipopolous'], ['Count Mippipopolous']]]"
Q313,"[""What's he like?""]","[[43734, 43749]]",What's he like?,Jake Barnes,['Brett Ashley'],Implicit,,[['he']],"[[[43741, 43743]]]",[[['Count Mippipopolous']]]
Q314,"['Just a little,', ""Don't try and make me drunk. The count?\nOh, rather. He's quite one of us.""]","[[43796, 43810], [43825, 43898]]","Just a little, Don't try and make me drunk. The count?
Oh, rather. He's quite one of us.",Brett Ashley,['Jake Barnes'],Explicit,said Brett,"[[], ['The count', 'He']]","[[], [[43854, 43863], [43877, 43879]]]","[[], [['Count Mippipopolous'], ['Count Mippipopolous']]]"
Q315,['Is he a count?'],"[[43902, 43916]]",Is he a count?,Jake Barnes,['Brett Ashley'],Implicit,,[['he']],"[[[43905, 43907]]]",[[['Count Mippipopolous']]]
Q316,"[""Here's how. I rather think so, you know. Deserves to be, anyhow. Knows\nhell's own amount about people. Don't know where he got it all. Owns a\nchain of sweetshops in the States.""]","[[43920, 44096]]","Here's how. I rather think so, you know. Deserves to be, anyhow. Knows
hell's own amount about people. Don't know where he got it all. Owns a
chain of sweetshops in the States.",Brett Ashley,['Jake Barnes'],Implicit,,"[['you', 'he']]","[[[43951, 43954], [44040, 44042]]]","[[['Jake Barnes'], ['Count Mippipopolous']]]"
Q317,"[""Think he called it a chain. Something like that. Linked them all up.\nTold me a little about it. Damned interesting. He's one of us, though.\nOh, quite. No doubt. One can always tell.""]","[[44126, 44307]]","Think he called it a chain. Something like that. Linked them all up.
Told me a little about it. Damned interesting. He's one of us, though.
Oh, quite. No doubt. One can always tell.",Brett Ashley,['Jake Barnes'],Implicit,,"[['he', 'He']]","[[[44132, 44134], [44242, 44244]]]","[[['Count Mippipopolous'], ['Count Mippipopolous']]]"
Q318,"[""How do I buck on about all this? You don't mind, do you? He's putting\nup for Zizi, you know.""]","[[44336, 44428]]","How do I buck on about all this? You don't mind, do you? He's putting
up for Zizi, you know.",Brett Ashley,['Jake Barnes'],Implicit,,"[['You', 'you', 'He', 'Zizi', 'you']]","[[[44369, 44372], [44388, 44391], [44393, 44395], [44413, 44417], [44419, 44422]]]","[[['Jake Barnes'], ['Jake Barnes'], ['Count Mippipopolous'], ['Zizi'], ['Jake Barnes']]]"
Q319,"['Is Zizi really a duke, too?']","[[44432, 44459]]","Is Zizi really a duke, too?",Jake Barnes,['Brett Ashley'],Implicit,,[['Zizi']],"[[[44435, 44439]]]",[[['Zizi']]]
Q320,"[""I shouldn't wonder. Greek, you know. Rotten painter. I rather liked the\ncount.""]","[[44463, 44541]]","I shouldn't wonder. Greek, you know. Rotten painter. I rather liked the
count.",Brett Ashley,['Jake Barnes'],Implicit,,"[['you', 'the\ncount']]","[[[44490, 44493], [44531, 44540]]]","[[['Jake Barnes'], ['Count Mippipopolous']]]"
Q321,['Where did you go with him?'],"[[44545, 44571]]",Where did you go with him?,Jake Barnes,['Brett Ashley'],Implicit,,"[['you', 'him']]","[[[44555, 44558], [44567, 44570]]]","[[['Brett Ashley'], ['Count Mippipopolous']]]"
Q322,"['Oh, everywhere. He just brought me here now. Offered me ten thousand\ndollars to go to Biarritz with him. How much is that in pounds?']","[[44575, 44707]]","Oh, everywhere. He just brought me here now. Offered me ten thousand
dollars to go to Biarritz with him. How much is that in pounds?",Brett Ashley,['Jake Barnes'],Implicit,,"[['He', 'him']]","[[[44591, 44593], [44675, 44678]]]","[[['Count Mippipopolous'], ['Count Mippipopolous']]]"
Q323,['Around two thousand.'],"[[44711, 44731]]",Around two thousand.,Jake Barnes,['Brett Ashley'],Implicit,,[[]],[[]],[[]]
Q324,"[""Lot of money. I told him I couldn't do it. He was awfully nice about\nit. Told him I knew too many people in Biarritz.""]","[[44735, 44852]]","Lot of money. I told him I couldn't do it. He was awfully nice about
it. Told him I knew too many people in Biarritz.",Brett Ashley,['Jake Barnes'],Implicit,,"[['him', 'He', 'him']]","[[[44756, 44759], [44778, 44780], [44813, 44816]]]","[[['Count Mippipopolous'], ['Count Mippipopolous'], ['Count Mippipopolous']]]"
Q325,"['I say, you are slow on the up-take,']","[[44872, 44907]]","I say, you are slow on the up-take,",Brett Ashley,['Jake Barnes'],Anaphoric,she said,[['you']],"[[[44879, 44882]]]",[[['Jake Barnes']]]
Q326,"[""That's better. Very funny,"", 'Then he wanted me to go to\nCannes with him. Told him I knew too many people in Cannes. Monte Carlo.\nTold him I knew too many people in Monte Carlo. Told him I knew too many\npeople everywhere. Quite true, too. So I asked him to bring me here.']","[[44980, 45006], [45021, 45262]]","That's better. Very funny, Then he wanted me to go to
Cannes with him. Told him I knew too many people in Cannes. Monte Carlo.
Told him I knew too many people in Monte Carlo. Told him I knew too many
people everywhere. Quite true, too. So I asked him to bring me here.",Brett Ashley,['Jake Barnes'],Explicit,Brett said,"[[], ['he', 'him', 'him', 'him', 'him', 'him']]","[[], [[45026, 45028], [45060, 45063], [45070, 45073], [45126, 45129], [45174, 45177], [45241, 45244]]]","[[], [['Count Mippipopolous'], ['Count Mippipopolous'], ['Count Mippipopolous'], ['Count Mippipopolous'], ['Count Mippipopolous'], ['Count Mippipopolous']]]"
Q327,"[""Don't look\nlike that,"", ""Told him I was in love with you. True, too. Don't\nlook like that. He was damn nice about it. Wants to drive us out to\ndinner to-morrow night. Like to go?""]","[[45325, 45346], [45359, 45512]]","Don't look
like that, Told him I was in love with you. True, too. Don't
look like that. He was damn nice about it. Wants to drive us out to
dinner to-morrow night. Like to go?",Brett Ashley,['Jake Barnes'],Anaphoric,she said,"[[], ['him', 'you', 'He', 'us']]","[[], [[45364, 45367], [45387, 45390], [45425, 45427], [45467, 45469]]]","[[], [['Count Mippipopolous'], ['Jake Barnes'], ['Count Mippipopolous'], ['Count Mippipopolous', 'Brett Ashley']]]"
Q328,['Why not?'],"[[45516, 45524]]",Why not?,Jake Barnes,['Brett Ashley'],Implicit,,[[]],[[]],[[]]
Q329,"[""I'd better go now.""]","[[45528, 45546]]",I'd better go now.,Brett Ashley,['Jake Barnes'],Implicit,,[[]],[[]],[[]]
Q330,['Why?'],"[[45550, 45554]]",Why?,Jake Barnes,['Brett Ashley'],Implicit,,[[]],[[]],[[]]
Q331,"[""Just wanted to see you. Damned silly idea. Want to get dressed and come\ndown? He's got the car just up the street.""]","[[45558, 45672]]","Just wanted to see you. Damned silly idea. Want to get dressed and come
down? He's got the car just up the street.",Brett Ashley,['Jake Barnes'],Implicit,,"[['you', 'He']]","[[[45577, 45580], [45636, 45638]]]","[[['Jake Barnes'], ['Count Mippipopolous']]]"
Q332,['The count?'],"[[45676, 45686]]",The count?,Jake Barnes,['Brett Ashley'],Implicit,,[['The count']],"[[[45676, 45685]]]",[[['Count Mippipopolous']]]
Q333,"[""Himself. And a chauffeur in livery. Going to drive me around and have\nbreakfast in the Bois. Hampers. Got it all at Zelli's. Dozen bottles of\nMumms. Tempt you?""]","[[45690, 45849]]","Himself. And a chauffeur in livery. Going to drive me around and have
breakfast in the Bois. Hampers. Got it all at Zelli's. Dozen bottles of
Mumms. Tempt you?",Brett Ashley,['Jake Barnes'],Implicit,,[['you']],"[[[45845, 45848]]]",[[['Jake Barnes']]]
Q334,"['I have to work in the morning,', ""I'm too far behind you now to\ncatch up and be any fun.""]","[[45853, 45883], [45894, 45948]]","I have to work in the morning, I'm too far behind you now to
catch up and be any fun.",Jake Barnes,['Brett Ashley'],Anaphoric,I said,"[[], ['you']]","[[], [[45913, 45916]]]","[[], [['Brett Ashley']]]"
Q335,"[""Don't be an ass.""]","[[45952, 45968]]",Don't be an ass.,Brett Ashley,['Jake Barnes'],Implicit,,[[]],[[]],[[]]
Q336,"[""Can't do it.""]","[[45972, 45984]]",Can't do it.,Jake Barnes,['Brett Ashley'],Implicit,,[[]],[[]],[[]]
Q337,['Right. Send him a tender message?'],"[[45988, 46021]]",Right. Send him a tender message?,Brett Ashley,['Jake Barnes'],Implicit,,[['him']],"[[[46000, 46003]]]",[[['Count Mippipopolous']]]
